id,label,left_name,left_address,left_city,left_phone,left_category,left_class,right_name,right_address,right_city,right_phone,right_category,right_class
201,0,le marais,150 w 46th st,new york city,2128690900,american,290,les celebrites,155 w 58th st,new york city,2124845113,french classic,42
202,0,margarita's mexican cantina,3120 las vegas blvd s,los angeles,7027948200,mexican,444,tre visi,3799 las vegas blvd s,las vegas,7028917331,italian,674
203,0,border grill,4th st,Los Angeles,310-451-1655,mexican,116,water grill,544 s grand ave,Los Angeles,213-891-0900,seafood,600
204,0,em press court,3570 las vegas blvd s,los angeles,7027317888,asian,438,moongate,3400 las vegas blvd s,los angeles,7027917352,chinese,666
205,0,cafe michelle,1350 e flamingo rd,Las Vegas,7027358686,american,432,buzios in the rio,3700 w flamingo rd,Las Vegas,7022527697,seafood,658
206,0,the bacchanal,3570 las vegas blvd s,los angeles,7027317525,only in los angeles,449,em eril's new orleans fish house,3799 las vegas blvd s,las vegas,7028917374,seafood,659
207,0,mikado,3400 las vegas blvd s,los angeles,7027917111,asian,446,chin's,3200 las vegas blvd s,los angeles,7027338899,chinese,67
208,0,steak house,2880 las vegas blvd s,los angeles,7027340410,steak houses,72,steakhouse the,128 e fremont st,las vegas,7023821600,steakhouses,671
209,1,rose pistola,532 columbus ave,san francisco,4153990499,italian,111,rose pistol,532 columbus avenue,san francisco,415-399-0499,italian,111
210,1,la cote basque,60 w 55th st between 5th and 6th ave,new york city,2126886525,french,40,la cote basque,60 w 55th st,new york city,212-688-6525,french classic,40
211,0,ernie's,2150 broadway between 76th and 75th sts,new york city,2124961588,american,234,joe's,1023 abbot kinney blvd,venice,3103995811,american (new),560
212,1,le chardonnay,8284 melrose ave,los angeles,2136558880,french,12,le chardonnay,8284 melrose ave,los angeles,213-655-8880,french bistro,12
213,0,kabuto sushi,5116 geary blvd,san francisco,4157525652,asian,486,khan toke thai house,5937 geary blvd,san francisco,4156686654,thai,103
214,0,le perigord,405 e 52nd st,new york city,2127556244,french,291,march,405 e 58th st,new york city,2127546272,american (new),46
215,0,em press court,3570 las vegas blvd s,los angeles,7027317888,asian,438,em eril's new orleans fish house,3799 las vegas blvd s,los angeles,7028917374,seafood,659
216,0,manhattan ocean club,57 w 58th st,new york city,212 / 371-7777,seafood,45,petrossian,182 w 58th st,new york city,212-245-2214,russian,52
217,0,coyote cafe,3799 las vegas blvd s,los angeles,7028917349,southwestern,68,moongate,3400 las vegas blvd s,new york city,7027917352,chinese,666
218,0,des alpes,732 broadway,san francisco,4157889900,french,468,peter luger steak house,178 broadway,brooklyn,7183877400,steakhouses,637
219,0,lincoln tavern,51 w 64th st,new york city,2127218271,american,294,cafe des artistes,1 w 67th st,new york city,212-877-3500,french classic,27
220,0,bertolini's,3570 las vegas blvd s,los angeles,7027354663,italian,427,palace court,3570 las vegas blvd s,los angeles,7027317110,french bistro,70
221,0,indigo coastal grill,1397 n highland ave,atlanta,4048760676,caribbean,84,uncle bill's pancake house,1305 highland ave,manhattan beach,3105455177,diners,599
222,0,Dante's Down The Hatch Buckhead,3380 Peachtree Rd,Atlanta,4042661600,continental,393,Ritz-Carlton Cafe (Buckhead),3434 Peachtree Rd Ne,Atlanta,4042372700,american new,89
223,0,art's delicatessen,12224 Ventura Blvd,Studio City,8187621221,american,1,pinot bistro,12969 Ventura Blvd,Studio City,8189900500,french bistro,18
224,0,cafe adriano,3347 fillmore st,san francisco,4154744180,italian,461,trio cafe,1870 fillmore st,san francisco,4155632248,american,749
225,0,tomtom,3393 peachtree rd,atlanta,4042641163,continental,422,georgia grille,2290 peachtree rd,atlanta,404-352-3517,southwestern,81
226,0,coyote cafe,3799 las vegas blvd s,los angeles,7028917349,southwestern,68,tre visi,3799 las vegas blvd s,las vegas,7028917331,italian,674
227,0,bone's,3130 piedmont road,atlanta,4042372663,american,76,duke's,8909 sunset blvd,west hollywood,3106523100,coffee shops,551
228,0,gallagher's,228 w 52nd st,new york city,212/245-5336,american,254,21 club,21 w 52nd st,new york city,212-582-7200,american (new),23
229,0,mikado,3400 las vegas blvd s,los angeles,7027917111,asian,446,eril's new orleans fish house,3799 las vegas blvd s,los angeles,7028917374,seafood,659
230,0,the palm,9001 santa monica blvd,los angeles,3105508811,american,15,cafe blanc,9777 little santa monica blvd,beverly hills,3108880108,pacific new wave,546
231,0,Ritz-Carlton Atlanta,181 Peachtree St,Atlanta,4046590400,continental,91,Ritz-Carlton Cafe,181 Peachtree St,Atlanta,404-659-0400,american (new),711
232,1,brasserie le coze,3393 peachtree rd lenox square mall near neiman marcus,atlanta,4042661440,french,77,brasserie le coze,3393 peachtree rd,atlanta,404-266-1440,french bistro,77
233,0,margarita's mexican cantina,3120 las vegas blvd s,los angeles,7027948200,mexican,444,sterling brunch,3645 las vegas blvd s,new york city,7027394651,eclectic,673
234,0,dawat,210 e 58th st,new york city,2123557555,asian,32,lutece,249 e 50th st,new york city,2127522225,french classic,44
235,0,union square cafe,21 e 16th st,new york city,2122434020,american,65,arcadia,21 e 62nd st,new york city,2122232900,american (new),603
236,1,patina,5955 melrose ave,los angeles,2134671108,californian,16,patina,5955 melrose ave,los angeles,2134671108,californian,16
237,0,restaurant ritz-carlton atlanta,181 peachtree st,atlanta,4046590400,continental,91,alon's at the terrace,659 peachtree st,atlanta,4047240444,sandwiches,676
238,0,art's delicatessen,12224 ventura blvd,studio city,8187621221,american,1,cafe bizou,14016 ventura blvd,sherman oaks,8187883536,french bistro,3
239,0,dining room ritz-carlton buckhead,3434 peachtree rd,atlanta,4042372700,international,90,nava,3060 peachtree rd,atlanta,404-240-1984,southwestern,706
240,0,chin's,3200 las vegas blvd s,los angeles,7027338899,asian,67,sterling brunch,3645 las vegas blvd s,los angeles,7027394651,eclectic,673
241,0,Cafe Roma,3570 Las Vegas Blvd S,Los Angeles,702-731-7547,coffee shops/diners,433,Coyote Cafe,3799 Las Vegas Blvd S,Las Vegas,702-891-7349,southwestern,68
242,0,palace court,3570 las vegas blvd s,los angeles,7027317547,continental,70,monte carlo,3145 las vegas blvd s,new york city,7027334524,french bistro,665
243,0,21 club,21 w 52nd st,new york city,2125827200,american,23,arcadia,21 e 62nd st,new york city,2122232900,american (new),603
244,0,arnie morton's of chicago,435 s la cienega blvd,los angeles,3102461501,american,0,morton's of chicago,3200 las vegas blvd s,las vegas,7028930703,steakhouses,667
245,0,chiam,160 e 48th st,new york city,2123712323,asian,218,dawat,210 e 58th st,new york city,2123557555,indian,32
246,0,tomtom,3393 peachtree rd,atlanta,4042641163,continental,422,ritz-carlton cafe,3434 peachtree rd ne,atlanta,4042372700,american (new),89
247,0,des alpes,732 broadway,san francisco,4157889900,french,468,pho hoa,642 broadway,chinatown,2136265530,vietnamese,585
248,0,camille's,1186 n highland ave,atlanta,4048727203,italian,388,indigo coastal grill,1397 n highland ave,atlanta,4048760676,eclectic,84
249,0,cafe adriano,3347 fillmore st,san francisco,4154744180,italian,461,plumpjack cafe,3127 fillmore st,san francisco,4155634755,american (new),108
250,1,cafe lalo,201 w 83rd st,new york city,2124966031,coffee bar,26,cafe lalo,201 w 83rd st,new york city,2124966031,coffeehouses,26
251,0,the bacchanal,3570 las vegas blvd s,los angeles,7027317525,only in los angeles,449,sterling brunch,3645 las vegas blvd s,new york city,7027394651,eclectic,673
252,0,margarita's mexican cantina,3120 las vegas blvd s,los angeles,7027948200,mexican,444,palace court,3570 las vegas blvd s,las vegas,7027317110,french bistro,70
253,0,shun lee west,43 w 65th st,new york city,2123718844,asian,60,john's pizzeria,48 w 65th st,new york city,2127217001,pizza,618
254,0,chin's,3200 las vegas blvd s,los angeles,7027338899,asian,67,buccaneer bay club,3300 las vegas blvd s,los angeles,7028947350,continental,657
255,0,felidia,243 e 58th st,new york city,2127581479,italian,33,lutece,249 e 50th st,new york city,212-752-2225,french classic,44
256,0,chin's,3200 las vegas blvd s,los angeles,7027338899,asian,67,morton's of chicago,3200 las vegas blvd s,las vegas,7028930703,steakhouses,667
257,0,art's delicatessen,12224 ventura blvd,studio city,8187621221,american,1,mulberry st.,17040 ventura blvd,encino,8189068881,pizza,580
258,0,sea grill,19 w 49th st,new york city,2123327610,seafood,345,mesa grill,102 fifth ave,new york city,2128077400,southwestern,47
259,0,smith & wollensky,201 e 49th st,new york city,2127531530,american,62,sparks steak house,210 e 46th st,new york city,212874855,steakhouses,641
260,0,rex il ristorante,617 s olive st,los angeles,213/627-2300,italian,19,bernard's,515 s olive st,los angeles,213-612-1580,continental,539
261,0,bertolini's,3570 las vegas blvd s,los angeles,7027354663,italian,427,steak house the,2880 las vegas blvd s,new york city,7027340410,steakhouses,72
262,0,cafe pierre,2 e 61st st,new york city,2129408185,french,203,cafe flore,2298 market st,san francisco,4156218579,californian,722
263,0,le jardin,25 cleveland pl near spring st,new york city,2123439599,french,288,le bernardin,155 w. 51st st,new york city,212-489-1515,seafood,41
264,0,gianni's,15 Fulton St,New York City,2126087300,seafood,255,patsy's pizza,19 Old Fulton St,Brooklyn,7188584300,pizza,636
265,0,vong,200 e 54th st,new york city,2124869592,american,373,jo jo,160 e 64th st,new york city,212-223-5656,french bistro,38
266,0,planet hollywood,140 w 57th st,new york city,2123337827,american,328,les celebrites,155 w 58th st,new york city,2124845113,french classic,42
267,0,le chardonnay,8284 melrose ave,los angeles,2136558880,french,12,patina,5955 melrose ave,los angeles,2134671108,californian,16
268,0,chin's,3200 las vegas blvd s,los angeles,7027338899,asian,67,steak house the,2880 las vegas blvd s,new york city,7027340410,steakhouses,72
269,0,Dining Room Ritz-Carlton Buckhead,3434 Peachtree Rd,Atlanta,4042372700,International,90,Georgia Grille,2290 Peachtree Rd,Atlanta,4043523517,Southwestern,81
270,1,21 club,21 w 52nd st,new york city,212-582-7200,american,23,21 club,21 w 52nd st,new york city,212-582-7200,american (new),23
271,0,bally's big kitchen,3645 las vegas blvd s,los angeles,7027394111,buffets,424,tre visi,3799 las vegas blvd s,las vegas,7028917331,italian,674
272,0,hard rock cafe,8600 beverly blvd,los angeles,3102767605,american,137,jan's family restaurant,8424 beverly blvd,los angeles,2136512866,coffee shops,557
273,0,california pizza kitchen,207 s beverly dr,los angeles,3102751101,californian,121,ruth's chris steak house,224 s beverly dr,beverly hills,3108598744,steakhouses,593
274,1,matsuhisa,129 n la cienega blvd,beverly hills,3106599639,asian,14,matsuhisa,129 n la cienega blvd,beverly hills,3106599639,seafood,14
275,1,steak house,2880 las vegas blvd s,los angeles,7027340410,steak houses,72,steak house the,2880 las vegas blvd s,los angeles,7027340410,steakhouses,72
276,0,Cafe Ritz-Carlton Buckhead,3434 Peachtree Rd,Atlanta,4042372700,international,89,Georgia Grille,2290 Peachtree Rd,Atlanta,404-352-3517,southwestern,81
277,0,california culinary academy,625 polk st,san francisco,4157713500,french,463,la folie,2316 polk st,san francisco,4157765577,french bistro,104
278,0,steak house,2880 las vegas blvd s,los angeles,7027340410,steak houses,72,tre visi,3799 las vegas blvd s,new york city,7028917331,italian,674
279,0,osteria al droge,142 w 44th st,new york city,2129443643,italian,317,petrossian,182 w 58th st,new york city,2122452214,russian,52
280,1,pano's and paul's,1232 w paces ferry rd,atlanta,4042613662,international,88,pano's & paul's,1232 w paces ferry rd,atlanta,404-261-3662,american (new),88
281,0,margarita's mexican cantina,3120 las vegas blvd s,los angeles,7027948200,mexican,444,buccaneer bay club,3300 las vegas blvd s,las vegas,7028947350,continental,657
282,0,feast,2411 w sahara ave,los angeles,7023672411,buffets,439,mayflower cuisinier,4750 w sahara ave,los angeles,7028708432,chinese,663
283,0,le chantilly,106 e 57th st,new york city,2127512931,french,285,shun lee palace,155 e 55th st,new york city,2123718844,chinese,60
284,0,palisades,1829 peachtree rd,atlanta,4043506755,continental,410,palm the,3391 peachtree rd ne,atlanta,4048141955,steakhouses,709
285,0,orso,322 w 46th st,new york city,2124897212,italian,316,virgil's real bbq,152 w 44th st,new york city,2129219494,bbq,66
286,0,plumpjack cafe,3201 fillmore st,san francisco,4155634755,mediterranean,108,trio cafe,1870 fillmore st,san francisco,4155632248,american,749
287,0,lespinasse,2 e 55th st,new york city,2123396719,american,43,la cote basque,60 w 55th st,new york city,2126886525,french classic,40
288,0,R.J.'s Uptown Kitchen & Wine Bar,870 N Highland Ave,Atlanta,404-875-7775,american,413,Uncle Bill's Pancake House,1305 Highland Ave,Manhattan Beach,310-545-5177,diners,599
289,0,helmand,430 broadway,san francisco,415-362-0641,greek and middle eastern,479,peter luger steak house,178 broadway,brooklyn,718-387-7400,steakhouses,637
290,0,orleans,11705 national blvd,Los Angeles,3104794187,cajun,152,indo cafe,10428 1/2 national blvd,Los Angeles,3108151290,indonesian,556
291,0,margarita's mexican cantina,3120 las vegas blvd s,los angeles,7027948200,mexican,444,em eril's new orleans fish house,3799 las vegas blvd s,new york city,7028917374,seafood,659
292,0,palio,151 w 51st st,new york city,212-245-4850,italian,320,le bernardin,155 w 51st st,new york city,212-489-1515,seafood,41
293,0,the bacchanal,3570 las vegas blvd s,los angeles,7027317525,only in los angeles,449,coyote cafe,3799 las vegas blvd s,new york city,7028917349,southwestern,68
294,0,2223,2223 Market St,San Francisco,415-431-0692,american,453,Cafe Flore,2298 Market St,San Francisco,415-621-8579,californian,722
295,0,betelnut,2030 union st,san francisco,4159298855,asian,456,doidge's,2217 union st,san francisco,4159212149,american,726
296,0,manora,3226 mission st,san francisco,4158616224,asian,494,shiro,1505 mission st s,pasadena,8187994774,pacific new wave,594
297,0,san pietro,18 e 54th st,new york city,2127539015,italian,342,oceana,55 e 54th st,new york city,2127595941,seafood,50
298,0,posto,14928 ventura blvd,sherman oaks,8187844400,italian,156,pinot bistro,12969 ventura blvd,studio city,8189900500,french bistro,18
299,1,philippe's the original,1001 n alameda st,los angeles,2136283781,american,17,philippe's the original,1001 n alameda st,los angeles,213-628-3781,cafeterias,17
300,0,chin's,3200 las vegas blvd s,los angeles,7027338899,asian,67,moongate,3400 las vegas blvd s,las vegas,7027917352,chinese,666
301,0,masa's,648 bush st,san francisco,4159897154,french,106,teresas,80 montague st,new york city,7185202910,polish,647
302,0,circus circus,2880 las vegas blvd s,los angeles,7027340410,buffets,437,steak house the,2880 las vegas blvd s,new york city,7027340410,steakhouses,72
303,0,hedgerose heights inn,490 e paces ferry rd,atlanta,4042337673,international,82,chops,70 w paces ferry rd,atlanta,4042622675,steakhouses,687
304,0,mavalli palace,46 e 29th st,new york city,2126795535,asian,306,gramercy tavern,42 e 20th st,new york city,212-477-0777,american ( new ),36
305,0,morton's,8764 melrose ave,los angeles,3102765205,american,148,citrus,6703 melrose ave,los angeles,2138570034,californian,6
306,0,pen & pencil,205 e 45th st,New York City,2126828660,american,325,Wollensky's grill,205 e 49th st,New York City,2127530444,steakhouses,653
307,0,orso,322 w 46th st,new york city,2124897212,italian,316,sparks steak house,210 e 46th st,new york city,2126874855,steakhouses,641
308,0,monkey bar,60 e 54th st,new york city,2128382600,american,308,oceana,55 e 54th st,new york city,2127595941,seafood,50
309,0,four seasons grill room,99 e 52nd st,new york,2127549494,american,34,la grenouille,3 e 52nd st,new york city,2127521495,french classic,623
310,0,ralph's diner,3000 las vegas blvd s,los angeles,7027326330,coffee shops/diners,448,moongate,3400 las vegas blvd s,los angeles,7027917352,chinese,666
311,0,Cafe Ritz-Carlton Buckhead,3434 Peachtree Rd,Atlanta,4042372700,international,89,Nava,3060 Peachtree Rd,Atlanta,404-240-1984,southwestern,706
312,0,la caravelle,33 w 55th st,new york city,2125864252,french,39,menchanko-tei,39 w 55th st,new york city,2122471585,japanese,627
313,0,jewel of india,15 w 44th st,new york city,2128695544,asian,273,island spice,402 w 44th st,new york city,2127651737,caribbean,37
314,0,bertolini's,3570 las vegas blvd s,los angeles,7027354663,italian,427,madame ching's,3300 las vegas blvd s,new york city,7028947111,asian,662
315,0,manora,3226 mission st,san francisco,4158616224,asian,494,la taqueria,2889 mission st,san francisco,4152857117,mexican,736
316,1,cafe bizou,14016 ventura blvd,sherman oaks,8187883536,french,3,cafe bizou,14016 ventura blvd,sherman oaks,818-788-3536,french bistro,3
317,1,palace court,3570 las vegas blvd s,los angeles,7027317547,continental,70,palace court,3570 las vegas blvd s,los angeles,7027317110,french bistro,70
318,0,california culinary academy,625 polk st,san francisco,4157713500,french,463,mario's bohemian cigar store cafe,2209 polk st,san francisco,4157768226,italian,737
319,0,vong,200 e 54th st,new york city,2124869592,american,373,lutece,249 e 50th st,new york city,2127522225,french classic,44
320,0,bolo,23 E 22nd St,New York City,212-228-2200,mediterranean,191,arcadia,21 E 62nd St,New York City,212-223-2900,american (new),603
321,0,Cafe Ritz-Carlton Buckhead,3434 Peachtree Rd,Atlanta,4042372700,international,89,Brasserie Le Coze,3393 Peachtree Rd,Atlanta,4042661440,french bistro,77
322,0,tavola calda,7371 melrose ave,los angeles,2136586340,italian,165,johnny rockets,7507 melrose ave,new york city,2136513361,american,564
323,0,fleur de jour,348 e 62nd st,new york city,2123552020,coffee bar,245,arcadia,21 e 62nd st,new york city,2122232900,american ( new ),603
324,0,lespinasse,2 e 55th st,new york city,2123396719,american,43,shun lee palace,155 e 55th st,new york city,2123718844,chinese,60
325,1,dawat,210 e 58th st,new york city,2123557555,asian,32,dawat,210 e 58th st,new york city,212-355-7555,indian,32
326,0,bamboo garden,4850 flamingo rd,los angeles,7028713262,asian,425,buzios in the rio,3700 w. flamingo rd,las vegas,7022527697,seafood,658
327,0,boulevard,1 mission st,san francisco,4155436084,american,96,shiro,1505 mission st s,pasadena,8187994774,pacific new wave,594
328,1,march,405 e 58th st,new york city,2127546272,american,46,march,405 e 58th st,new york city,212-754-6272,american (new),46
329,0,Bally's Big Kitchen,3645 Las Vegas Blvd S,Las Vegas,702-739-4111,buffets,424,Chin's,3200 Las Vegas Blvd S,Las Vegas,702-733-8899,chinese,67
330,0,em press court,3570 las vegas blvd s,los angeles,7027317888,asian,438,monte carlo,3145 las vegas blvd s,las vegas,7027334524,french bistro,665
331,1,Cafe Ritz-Carlton Buckhead,3434 Peachtree Rd,Atlanta,4042372700,international,89,Ritz-Carlton Cafe,3434 Peachtree Rd Ne,Atlanta,404-237-2700,american (new),89
332,0,la caravelle,33 w 55th st,new york city,2125864252,french,39,aquavit,13 w 54th st,new york city,2123077311,scandinavian,24
333,1,felidia,243 e 58th st,new york city,2127581479,italian,33,felidia,243 e 58th st,new york city,2127581479,italian,33
334,0,em pire korea,6 e 32nd st,new york,2127251333,asian,233,la grenouille,3 e 52nd st,new york city,2127521495,french classic,623
335,0,helmand,430 broadway,san francisco,415-362-0641,greek and middle eastern,479,pho hoa,642 broadway,chinatown,213-626-5530,vietnamese,585
336,0,palisades,1829 peachtree rd,atlanta,4043506755,continental,410,ritz-carlton cafe,181 peachtree st,atlanta,4046590400,american (new),711
337,1,montrachet,239 w broadway between walker and white sts,new york city,212-219-2777,french,49,montrachet,239 w broadway,new york city,212-219-2777,french bistro,49
338,0,oritalia,1915 fillmore st,san francisco,4153461333,italian,501,plumpjack cafe,3127 fillmore st,san francisco,4155634755,american (new),108
339,0,palace court,3570 las vegas blvd s,los angeles,7027317547,continental,70,em eril's new orleans fish house,3799 las vegas blvd s,las vegas,7028917374,seafood,659
340,0,Cafe Ritz-Carlton Buckhead,3434 Peachtree Rd,Atlanta,4042372700,international,89,Brookhaven Cafe,4274 Peachtree Rd,Atlanta,404-231-5907,vegetarian,682
341,0,Bally's Big Kitchen,3645 Las Vegas Blvd S,Los Angeles,7027394111,buffets,424,Moongate,3400 Las Vegas Blvd S,Las Vegas,7027917352,chinese,666
342,0,planet hollywood,140 w 57th st,new york city,2123337827,american,328,petrossian,182 w 58th st,new york city,2122452214,russian,52
343,0,tommy tang's,7313 melrose ave,los angeles,2139375733,asian,167,mo better meatty meat,7261 melrose ave,los angeles,2139355280,hamburgers,579
344,1,le montrachet,3000 w paradise rd,los angeles,7027325111,continental,69,le montrachet bistro,3000 paradise rd,las vegas,7027325651,french bistro,69
345,0,Yolie's,3900 Paradise Rd,Las Vegas,702-794-0700,steak houses,452,Joe's,1023 Abbot Kinney Blvd,Venice,310-399-5811,american (new),560
346,0,annie's thai castle,3195 roswell rd,atlanta,4042649546,asian,381,cafe sunflower,5975 roswell rd,atlanta,4042561675,health food,683
347,0,bugsy's diner,3555 las vegas blvd s,los angeles,7027333111,coffee shops/diners,431,morton's of chicago,3200 las vegas blvd s,las vegas,7028930703,steakhouses,667
348,0,french quarter food shop,923 peachtree st at 8th st,atlanta,4048752489,southern,396,ritz-carlton cafe,181 peachtree st,atlanta,4046590400,american new,711
349,0,french quarter food shop,923 peachtree st at 8th st,atlanta,4048752489,southern,396,ritz-carlton restaurant,181 peachtree st,atlanta,4046590400,french classic,91
350,0,mambo restaurante cubano,1402 n highland ave,atlanta,4048742626,caribbean,406,indigo coastal grill,1397 n highland ave,atlanta,4048760676,eclectic,84
351,0,masa's,648 bush st,san francisco,4159897154,french,106,kelly's on trinity,333 bush st,san francisco,4153624454,californian,733
352,0,bertolini's,3570 las vegas blvd s,los angeles,7027354663,italian,427,chin's,3200 las vegas blvd s,new york city,7027338899,chinese,67
353,1,la folie,2316 polk st,san francisco,4157765577,french,104,la folie,2316 polk st,san francisco,4157765577,french (new),104
354,0,border grill,4th st,los angeles,310-451-1655,mexican,116,andre's french restaurant,401 s. 6th st,las vegas,702-385-5016,french classic,656
355,0,Cafe Roma,3570 Las Vegas Blvd S,Los Angeles,702-731-7547,coffee shops/diners,433,Spago,3500 Las Vegas Blvd S,Las Vegas,702-369-6300,californian,670
356,0,dive,10250 santa monica blvd,los angeles,310788-,dive american,128,jiraffe,502 santa monica blvd,santa monica,3109176671,californian,558
357,0,bugsy's diner,3555 las vegas blvd s,los angeles,7027333111,coffee shops/diners,431,steak house the,2880 las vegas blvd s,new york city,7027340410,steakhouses,72
358,0,mikado,3400 las vegas blvd s,los angeles,7027917111,asian,446,buccaneer bay club,3300 las vegas blvd s,los angeles,7028947350,continental,657
359,1,the palm,9001 santa monica blvd,los angeles,3105508811,american,15,palm the,9001 santa monica blvd,w. hollywood,310-550-8811,steakhouses,15
360,0,tomtom,3393 peachtree rd,atlanta,4042641163,continental,422,la grotta,2637 peachtree rd ne,atlanta,404-231-1368,italian,85
361,1,buckhead diner,3073 piedmont road,atlanta,4042623336,american,78,buckhead diner,3073 piedmont rd,atlanta,404-262-3336,american (new),78
362,0,alley's end,311 w 17th st,new york city,2126278899,american,178,cafe des artistes,1 w 67th st,new york city,2128773500,french classic,27
363,0,masa's,648 bush st,san francisco,4159897154,french,106,martha's,22nd street grill 25 22nd,st hermosa beach,3103767786,american,575
364,0,steak house,2880 las vegas blvd s,los angeles,7027340410,steak houses,72,peter luger steak house,178 broadway,brooklyn,7183877400,steakhouses,637
365,0,alley's end,311 w 17th st,New York City,2126278899,american,178,yama,122 e 17th st,New York City,212-4750969,japanese,654
366,1,Ritz-Carlton Restaurant And Dining Room,600 Stockton St,San Francisco,4152967465,american,110,Ritz-Carlton Dining Room,600 Stockton St,San Francisco,4152967465,french bistro,110
367,0,circus circus,2880 las vegas blvd s,los angeles,7027340410,buffets,437,chin's,3200 las vegas blvd s,las vegas,7027338899,chinese,67
368,0,china grill,60 w 53rd st,new york city,2123337788,american,219,la cote basque,60 w 55th st,new york city,2126886525,french classic,40
369,0,tavola calda,7371 melrose ave,los angeles,2136586340,italian,165,mo better meatty meat,7261 melrose ave,new york city,2139355280,hamburgers,579
370,0,eclipse,8800 melrose ave,los angeles,3107245959,californian,132,johnny rockets,7507 melrose ave,new york city,2136513361,american,564
371,1,hotel bel-air,701 stone canyon rd,bel air,3104721211,californian,2,bel-air hotel,701 stone canyon rd,bel air,3104721211,californian,2
372,0,bistro,3400 las vegas blvd s,los angeles,7027917111,continental,429,palace court,3570 las vegas blvd s,los angeles,7027317110,french bistro,70
373,0,ralph's diner,3000 las vegas blvd s,los angeles,7027326330,coffee shops/diners,448,monte carlo,3145 las vegas blvd s,las vegas,7027334524,french bistro,665
374,0,bistro roti,155 steuart st,san francisco,415-495-6500,french,457,bistro the,56 e andrews dr nw,atlanta,404-231-5733,french bistro,679
375,0,Taste Of New Orleans,889 W Peachtree St,Atlanta,4048745535,southern,421,Ritz-Carlton Cafe,181 Peachtree St,Atlanta,4046590400,american (new),711
376,0,hong kong flower lounge,5322 geary blvd,san francisco,4156688998,asian,480,khan toke thai house,5937 geary blvd,san francisco,4156686654,thai,103
377,0,posto,14928 Ventura Blvd,Sherman Oaks,8187844400,italian,156,Sushi Nozawa,11288 Ventura Blvd,Studio City,8185087017,japanese,595
378,0,binion's coffee shop,128 fremont st,Los Angeles,7023821600,coffee shops/diners,428,second street grill,200 e. fremont st,Las Vegas,7023856277,pacific rim,71
379,0,Mary Mac's Tea Room,224 Ponce De Leon Ave,Atlanta,4048761800,southern,86,Java Jive,790 Ponce De Leon Ave,Atlanta,4048766161,coffee shops,698
380,0,le colonial,8783 beverly blvd,los angeles,3102890660,asian,144,tommy's,2575 beverly blvd,los angeles,2133899060,hamburgers,598
381,1,picholine,35 w 64th st,new york city,2127248585,mediterranean,53,picholine,35 w 64th st,new york city,2127248585,mediterranean,53
382,0,vong,200 e 54th st,new york city,212/486-9592,american,373,oceana,55 e 54th st,new york city,212-759-5941,seafood,50
383,0,Carta,1772 Market St,San Francisco,4158633516,american,465,Cafe Flore,2298 Market St,San Francisco,4156218579,californian,722
384,0,mikado,3400 las vegas blvd s,los angeles,7027917111,asian,446,tre visi,3799 las vegas blvd s,los angeles,7028917331,italian,674
385,0,eclipse,8800 melrose ave,los angeles,3107245959,californian,132,patina,5955 melrose ave,los angeles,2134671108,californian,16
386,0,Cafe Roma,3570 Las Vegas Blvd S,Los Angeles,702-731-7547,coffee shops/diners,433,Eril's New Orleans Fish House,3799 Las Vegas Blvd S,Las Vegas,702-891-7374,seafood,659
387,0,pano's and paul's,1232 w paces ferry rd,atlanta,4042613662,international,88,riviera,519 e paces ferry rd,atlanta,4042627112,mediterranean,712
388,0,monkey bar,60 e 54th st,new york city,2128382600,american,308,aquavit,13 w 54th st,new york city,212-307-7311,scandinavian,24
389,0,em press court,3570 las vegas blvd s,los angeles,7027317888,asian,438,coyote cafe,3799 las vegas blvd s,las vegas,7028917349,southwestern,68
390,0,virgil's,152 w 44th st,new york city,2129219494,american,66,island spice,402 w 44th st,new york city,2127651737,caribbean,37
391,1,campton place,340 stockton st,san francisco,4159555555,american,98,campton place,340 stockton st,san francisco,415-955-5555,american (new),98
392,0,dante's down the hatch buckhead,3380 peachtree rd,atlanta,4042661600,continental,393,la grotta,2637 peachtree rd ne,atlanta,404-231-1368,italian,85
393,0,luna si,1931 peachtree rd,atlanta,404-355-5993,continental,405,la grotta,2637 peachtree rd ne,atlanta,404-231-1368,italian,85
394,0,circus circus,2880 las vegas blvd s,los angeles,7027340410,buffets,437,palace court,3570 las vegas blvd s,new york city,7027317110,french bistro,70
395,0,21 club,21 w 52nd st,new york,2125827200,american,23,la grenouille,3 e 52nd st,new york city,2127521495,french classic,623
396,0,border grill,4th st,los angeles,310-451-1655,mexican,116,island spice,402 w 44th st,new york city,212-765-1737,caribbean,37
397,0,Palisades,1829 Peachtree Rd,Atlanta,4043506755,continental,410,Abruzzi,2355 Peachtree Rd Ne,Atlanta,4042618186,italian,74
398,0,Bally's Big Kitchen,3645 Las Vegas Blvd S,Los Angeles,7027394111,buffets,424,Steak House The,2880 Las Vegas Blvd S,Las Vegas,7027340410,steakhouses,72
399,0,california culinary academy,625 polk st,san francisco,4157713500,french,463,wa-ha-ka oaxaca mexican grill,2141 polk st,san francisco,4157751055,mexican,752
400,0,le madri,168 w 18th st,new york city,2127278022,italian,289,les celebrites,155 w 58th st,new york city,212-484-5113,french classic,42
