id,label,left_name,left_address,left_city,left_phone,left_category,left_class,right_name,right_address,right_city,right_phone,right_category,right_class
169,0,Pano's and Paul's,1232 W Paces Ferry Rd.,Atlanta,404-261-3662,international,88.0,103 West,103 W Paces Ferry Rd.,Atlanta,404-233-5993,continental,675.0
170,0,Ralph's Diner,3000 Las Vegas Boulevard South,Las Vegas,702-732-6330,coffee shops/diners,448.0,Sterling Brunch,3645 Las Vegas Boulevard South,Las Vegas,702-739-4651,eclectic,673.0
171,0,Tadich Grill,240 California Street,San Francisco,415-391-2373,seafood,519.0,Aqua,252 California Street,San Francisco,415-956-9662,american (new),95.0
172,0,sanppo,1702 Post Street,San Francisco,415-346-3486,asian,510.0,postrio,545 Post Street,San Francisco,415-776-7825,californian,109.0
173,1,Restaurant Katsu,1972 N Hillhurst Ave,Los Angeles,213-665-1891,asian,10.0,Katsu,1972 Hillhurst Ave,Los Angeles,213-665-1891,japanese,10.0
174,0,petrossian,182 West 58th Street,New York City,212-245-2214,french,52.0,felidia,243 East 58th Street,New York City,212-758-1479,italian,33.0
175,0,Zuni Cafe & Grill,1658 Market St.,San Francisco,415-552-2522,mediterranean,532.0,Cafe Flore,2298 Market St.,San Francisco,415-621-8579,californian,722.0
176,0,La Folie,2316 Polk St.,San Francisco,415-776-5577,french,104.0,Swan Oyster Depot,1517 Polk St.,San Francisco,415-673-1101,seafood,746.0
177,0,bistro,3400 Las Vegas Boulevard South,Las Vegas,702-791-7111,continental,429.0,Michael's (Las Vegas),3595 Las Vegas Boulevard South,Las Vegas,702-737-7111,continental,664.0
178,0,virgil's,152 West 44th Street,New York City,212-921-9494,american,66.0,Les Celebrites,155 West 58th Street,New York City,212-484-5113,french ( classic ),42.0
179,0,virgil's,152 West 44th Street,New York City,212-921-9494,american,66.0,petrossian,182 West 58th Street,New York City,212-245-2214,russian,52.0
180,0,abbey,163 Ponce De Leon Avenue,Atlanta,404-876-8532,international,379.0,tortillas,774 Ponce De Leon Avenue Northeast,Atlanta,404-892-0193,tex-mex,716.0
181,0,restaurant ritz-carlton atlanta,181 peachtree st.,atlanta,404-659-0400,continental,91.0,morton's of chicago ( atlanta ),303 peachtree st. ne,atlanta,404-577-4366,steakhouses,704.0
182,0,bertolini's,3570 Las Vegas Boulevard South,Las Vegas,702-735-4663,italian,427.0,tre visi,3799 Las Vegas Boulevard South,Las Vegas,702-891-7331,italian,674.0
183,0,mon kee seafood restaurant,679 N Spring St,Los Angeles,213-628-6717,asian,147.0,lombardi's,32 Spring St,New York City,212-941-7994,pizza,625.0
184,0,lespinasse,2 E 55th St,New York City,212-339-6719,american,43.0,felidia,243 E 58th St,New York City,212-758-1479,italian,33.0
185,0,posto,14928 Ventura Blvd.,Sherman Oaks,818-784-4400,italian,156.0,Art's Deli,12224 Ventura Blvd.,Studio City,818-762-1221,delis,1.0
186,0,Toulouse,B Peachtree Rd.,Atlanta,404-351-9533,french,92.0,Ritz-Carlton Cafe,3434 Peachtree Rd Ne,Atlanta,404-237-2700,american (new),89.0
187,0,bone's,3130 Piedmont Road,atlanta,404-237-2663,american,76.0,rae's,2901 Pico Blvd.,Santa Monica,310-828-7937,diners,589.0
188,0,The Palm,9001 Santa Monica Blvd.,Los Angeles,310-550-8811,american,15.0,La Cachette,10506 Little Santa Monica Blvd.,Century City,310-470-4992,french (new),568.0
189,0,Le Périgord,405 E 52nd St,New York City,212-755-6244,french,291.0,Four Seasons,99 E 52nd St,New York City,212-754-9494,american (new),34.0
190,1,Aquavit,13 West 54th Street,New York City,212-307-7311,continental,24.0,Aquavit,13 West 54th Street,New York City,212-307-7311,scandinavian,24.0
191,0,bistro,3400 Las Vegas Boulevard South,Las Vegas,702-791-7111,continental,429.0,Coyote Cafe (Las Vegas),3799 Las Vegas Boulevard South,Las Vegas,702-891-7349,southwestern,68.0
192,0,Pinot Bistro,12969 Ventura Boulevard,Los Angeles,818-990-0500,french,18.0,Sushi Nozawa,11288 Ventura Boulevard,Studio City,818-508-7017,japanese,595.0
193,0,carnival world,3700 w flamingo rd,Las Vegas,702-252-7777,buffets,435.0,buzio's in the rio,3700 w flamingo rd,Las Vegas,702-252-7697,seafood,658.0
194,1,fenix,8358 Sunset Blvd West,Hollywood,213-848-6677,american,7.0,Fenix at the Argyle,8358 Sunset Blvd,West Hollywood,213-848-6677,french (new),7.0
195,0,Yolie's,3900 Paradise Rd.,Las Vegas,702-794-0700,steak houses,452.0,Rae's,2901 Pico Blvd.,Santa Monica,310-828-7937,diners,589.0
196,0,luna si,1931 Peachtree Rd.,Atlanta,404-355-5993,continental,405.0,Palm the,3391 Peachtree Rd Ne,Atlanta,404-814-1955,steakhouses,709.0
197,0,La Reserve,4 West 49th Street,New York City,212-247-2993,french,281.0,Wollensky's Grill,205 East 49th Street,New York City,212-753-0444,steakhouses,653.0
198,0,Le Colonial,149 E 57th St,New York City,212-752-0808,asian,286.0,Shun Lee Palace,155 E 55th St,New York City,212-371-8844,chinese,60.0
199,0,Pinot Bistro,12969 Ventura Blvd.,Los Angeles,818-990-0500,french,18.0,Cafe Bizou,14016 Ventura Blvd.,Sherman Oaks,818-788-3536,french bistro,3.0
200,0,Gallagher's,228 W 52nd St,New York City,212-245-5336,american,254.0,Edison Cafe,228 W 47th St,New York City,212-840-5000,diners,611.0
201,0,Le Marais,150 W 46th St,New York City,212-869-0900,american,290.0,Les Celebrites,155 W 58th St,New York City,212-484-5113,french ( classic ),42.0
202,0,Margarita's Mexican Cantina,3120 Las Vegas Blvd S,Las Vegas,702-794-8200,mexican,444.0,Tre Visani,3799 Las Vegas Blvd S,Las Vegas,702-891-7331,italian,674.0
203,0,Border Grill,4th St.,Los Angeles,310-451-1655,mexican,116.0,Water Grill,544 South Grand Avenue,Los Angeles,213-891-0900,seafood,600.0
204,0,em press court,3570 Las Vegas Boulevard South,Las Vegas,702-731-7888,asian,438.0,moongate,3400 Las Vegas Boulevard South,Las Vegas,702-791-7352,chinese,666.0
205,0,Cafe Michelle,1350 E Flamingo Rd.,Las Vegas,702-735-8686,american,432.0,Buzio's In The Rio,3700 W Flamingo Rd.,Las Vegas,702-252-7697,seafood,658.0
206,0,The Bacchanal,3570 Las Vegas Blvd S,Las Vegas,702-731-7525,Only In Las Vegas,449.0,Eril's New Orleans Fish House,3799 Las Vegas Blvd S,Las Vegas,702-891-7374,seafood,659.0
207,0,mikado,3400 Las Vegas Boulevard South,Las Vegas,702-791-7111,asian,446.0,Chin's,3200 Las Vegas Boulevard South,Las Vegas,702-733-8899,chinese,67.0
208,0,Steak House,2880 Las Vegas Blvd S,Las Vegas,702-734-0410,steak houses,72.0,Steakhouse The,128 E Fremont St,Las Vegas,702-382-1600,steakhouses,671.0
209,1,Rose Pistola,532 Columbus Avenue,San Francisco,415-399-0499,italian,111.0,Rose Pistola,532 Columbus Avenue,San Francisco,415-399-0499,italian,111.0
210,1,La Côte Basque,60 W 55th St Between 5th And 6th Ave.,New York City,212-688-6525,french,40.0,La Côte Basque,60 W 55th St,New York City,212-688-6525,french ( classic ),40.0
211,0,ernie's,2150 broadway between 75th and 76th sts.,New York City,212-496-1588,american,234.0,joe's,1023 abbot kinney blvd.,venice,310-399-5811,american (new),560.0
212,1,Le Chardonnay,8284 Melrose Avenue,Los Angeles,213-655-8880,french,12.0,Le Chardonnay (Los Angeles),8284 Melrose Avenue,Los Angeles,213-655-8880,french bistro,12.0
213,0,Kabuto Sushi,5116 Geary Blvd.,San Francisco,415-752-5652,asian,486.0,Khan Toke Thai House,5937 Geary Blvd.,San Francisco,415-668-6654,thai,103.0
214,0,Le Périgord,405 E 52nd St,New York City,212-755-6244,french,291.0,March,405 E 58th St,New York City,212-754-6272,american (new),46.0
215,0,em press court,3570 Las Vegas Blvd S,Las Vegas,702-731-7888,asian,438.0,em eril's new orleans fish house,3799 Las Vegas Blvd S,Las Vegas,702-891-7374,seafood,659.0
216,0,manhattan ocean club,57 West 58th Street,New York City,212-371-7777,seafood,45.0,Petrossian,182 West 58th Street,New York City,212-245-2214,russian,52.0
217,0,Coyote Cafe,3799 Las Vegas Boulevard South,Las Vegas,702-891-7349,southwestern,68.0,Moongate,3400 Las Vegas Boulevard South,Las Vegas,702-791-7352,chinese,666.0
218,0,des alpes,732 Broadway,San Francisco,415-788-9900,french,468.0,Peter Luger Steak House,178 Broadway,Brooklyn,718-387-7400,steakhouses,637.0
219,0,lincoln tavern,51 west 64th street,New York City,212-721-8271,american,294.0,cafe des artistes,1 west 67th street,New York City,212-877-3500,french ( classic ),27.0
220,0,bertolini's,3570 Las Vegas Blvd S,Las Vegas,702-735-4663,italian,427.0,palace court,3570 Las Vegas Blvd S,Las Vegas,702-731-7110,french (new),70.0
221,0,Indigo Coastal Grill,1397 N Highland Ave,Atlanta,404-876-0676,caribbean,84.0,Uncle Bill's Pancake House,1305 Highland Ave,Manhattan Beach,310-545-5177,diners,599.0
222,0,Dante's Down The Hatch Buckhead,3380 Peachtree Rd.,Atlanta,404-266-1600,continental,393.0,Ritz-Carlton Cafe Buckhead,3434 Peachtree Rd Ne,Atlanta,404-237-2700,american (new),89.0
223,0,art's delicatessen,12224 Ventura Blvd.,Studio City,818-762-1221,american,1.0,Pinot Bistro,12969 Ventura Blvd.,Studio City,818-990-0500,french bistro,18.0
224,0,cafe adriano,3347 Fillmore St.,San Francisco,415-474-4180,italian,461.0,trio cafe,1870 Fillmore St.,San Francisco,415-563-2248,american,749.0
225,0,tomtom,3393 Peachtree Rd.,Atlanta,404-264-1163,continental,422.0,Georgia Grille,2290 Peachtree Rd.,Atlanta,404-352-3517,southwestern,81.0
226,0,Coyote Cafe,3799 Las Vegas Blvd S,Las Vegas,702-891-7349,southwestern,68.0,Tre Visani,3799 Las Vegas Blvd S,Las Vegas,702-891-7331,italian,674.0
227,0,,,,,,,,,,,,
228,0,Gallagher's,228 West 52nd Street,New York City,212-245-5336,american,254.0,21 Club,21 West 52nd Street,New York City,212-582-7200,american (new),23.0
229,0,mikado,3400 Las Vegas Boulevard South,Las Vegas,702-791-7111,asian,446.0,Eril's New Orleans Fish House,3799 Las Vegas Boulevard South,Las Vegas,702-891-7374,seafood,659.0
230,0,The Palm,9001 Santa Monica Blvd.,Los Angeles,310-550-8811,american,15.0,Cafe Blanc,9777 Little Santa Monica Blvd.,Beverly Hills,310-888-0108,pacific new wave,546.0
231,0,restaurant ritz-carlton atlanta,181 peachtree st.,atlanta,404-659-0400,continental,91.0,ritz-carlton cafe atlanta,181 peachtree st.,atlanta,404-659-0400,american (new),711.0
232,1,Brasserie Le Coze,3393 Peachtree Rd.,Atlanta,404-266-1440,french,77.0,Brasserie Le Coze,3393 Peachtree Rd.,Atlanta,404-266-1440,french bistro,77.0
233,0,Margarita's Mexican Cantina,3120 Las Vegas Blvd S,Las Vegas,702-794-8200,mexican,444.0,Sterling Brunch,3645 Las Vegas Blvd S,Las Vegas,702-739-4651,eclectic,673.0
234,0,Dawat,210 E 58th St,New York City,212-355-7555,asian,32.0,Lutece,249 E 50th St,New York City,212-752-2225,french ( classic ),44.0
235,0,Union Square Cafe,21 E 16th St,New York City,212-243-4020,american,65.0,Arcadia,21 E 62nd St,New York City,212-223-2900,american (new),603.0
236,1,patina,5955 Melrose Avenue,Los Angeles,213-467-1108,californian,16.0,patina,5955 Melrose Avenue,Los Angeles,213-467-1108,californian,16.0
237,0,restaurant ritz-carlton atlanta,181 peachtree st.,atlanta,404-659-0400,continental,91.0,alon's at the terrace,659 peachtree st.,atlanta,404-724-0444,sandwiches,676.0
238,0,art's delicatessen,12224 Ventura Blvd.,Studio City,818-762-1221,american,1.0,cafe bizou,14016 Ventura Blvd.,Sherman Oaks,818-788-3536,french bistro,3.0
239,0,Dining Room Ritz-Carlton Buckhead,3434 Peachtree Rd.,Atlanta,404-237-2700,international,90.0,Nava,3060 Peachtree Rd.,Atlanta,404-240-1984,southwestern,706.0
240,0,chin's,3200 Las Vegas Boulevard South,Las Vegas,702-733-8899,asian,67.0,Sterling Brunch,3645 Las Vegas Boulevard South,Las Vegas,702-739-4651,eclectic,673.0
241,0,Cafe Roma,3570 Las Vegas Boulevard South,Las Vegas,702-731-7547,coffee shops/diners,433.0,Coyote Cafe (Las Vegas),3799 Las Vegas Boulevard South,Las Vegas,702-891-7349,southwestern,68.0
242,0,palace court,3570 las vegas blvd s,Las Vegas,702-731-7547,continental,70.0,monte carlo,3145 las vegas blvd s,Las Vegas,702-733-4524,french (new),665.0
243,0,21 club,21 West 52nd St.,New York City,212-582-7200,american,23.0,Arcadia,21 East 62nd St.,New York City,212-223-2900,american (new),603.0
244,0,Arnie Morton's of Chicago,435 S La Cienega Blvd,Los Angeles,310-246-1501,american,0.0,Morton's of Chicago (Las Vegas),3200 Las Vegas Blvd S,Las Vegas,702-893-0703,steakhouses,667.0
245,0,chiam,160 E 48th St,New York City,212-371-2323,asian,218.0,dawat,210 E 58th St,New York City,212-355-7555,indian,32.0
246,0,tomtom,3393 Peachtree Rd.,Atlanta,404-264-1163,continental,422.0,Ritz-Carlton Cafe,3434 Peachtree Rd Ne,Atlanta,404-237-2700,american (new),89.0
247,0,des alpes,732 Broadway,San Francisco,415-788-9900,french,468.0,pho hoa,642 Broadway,Chinatown,213-626-5530,vietnamese,585.0
248,0,Camille's,1186 N Highland Ave.,Atlanta,404-872-7203,italian,388.0,Indigo Coastal Grill,1397 N Highland Ave.,Atlanta,404-876-0676,eclectic,84.0
249,0,cafe adriano,3347 Fillmore St.,San Francisco,415-474-4180,italian,461.0,plumpjack cafe,3127 Fillmore St.,San Francisco,415-563-4755,american (new),108.0
250,1,Cafe Lalo,201 W 83rd St,New York City,212-496-6031,coffee bar,26.0,Cafe Lalo,201 W 83rd St,New York City,212-496-6031,coffeehouses,26.0
251,0,The Bacchanal,3570 Las Vegas Boulevard South,Las Vegas,702-731-7525,,449.0,Sterling Brunch,3645 Las Vegas Boulevard South,Las Vegas,702-739-4651,eclectic,673.0
252,0,margarita's mexican cantina,3120 Las Vegas Blvd S,Las Vegas,702-794-8200,mexican,444.0,palace court,3570 Las Vegas Blvd S,Las Vegas,702-731-7110,french (new),70.0
253,0,Shun Lee West,43 W 65th St,New York City,212-371-8844,asian,60.0,John's Pizzeria,48 W 65th St,New York City,212-721-7001,pizza,618.0
254,0,chin's,3200 Las Vegas Boulevard South,Las Vegas,702-733-8899,asian,67.0,Buccaneer Bay Club,3300 Las Vegas Boulevard South,Las Vegas,702-894-7350,continental,657.0
255,0,felidia,243 E 58th St,New York City,212-758-1479,italian,33.0,Lutece,249 E 50th St,New York City,212-752-2225,french ( classic ),44.0
256,0,chin's,3200 Las Vegas Boulevard South,Las Vegas,702-733-8899,asian,67.0,morton's of chicago (las vegas),3200 Las Vegas Boulevard South,Las Vegas,702-893-0703,steakhouses,667.0
257,0,art's delicatessen,12224 Ventura Boulevard,Studio City,818-762-1221,american,1.0,mulberry st.,17040 Ventura Boulevard,Encino,818-906-8881,pizza,580.0
258,0,sea grill,19 West 49th Street,New York City,212-332-7610,seafood,345.0,mesa grill,102 Fifth Avenue,New York City,212-807-7400,southwestern,47.0
259,0,smith & wollensky,201 e 49th st,New York City,212-753-1530,american,62.0,sparks steak house,210 e 46th st,New York City,212-687-4855,steakhouses,641.0
260,0,rex il ristorante,617 South Olive Street,Los Angeles,213-627-2300,italian,19.0,bernard's,515 South Olive Street,Los Angeles,213-612-1580,continental,539.0
261,0,bertolini's,3570 Las Vegas Boulevard South,Las Vegas,702-735-4663,italian,427.0,Steak House The,2880 Las Vegas Boulevard South,Las Vegas,702-734-0410,steakhouses,72.0
262,0,Cafe Pierre,2 E 61st St,New York City,212-940-8185,french,203.0,Cafe Flore,2298 Market St,San Francisco,415-621-8579,californian,722.0
263,0,Le Jardin,25 Cleveland Pl Near Spring St.,New York City,212-343-9599,french,288.0,Le Bernardin,155 W. 51st St.,New York City,212-489-1515,seafood,41.0
264,0,gianni's,15 Fulton Street,New York City,212-608-7300,seafood,255.0,patsy's pizza,19 Old Fulton Street,Brooklyn,718-858-4300,pizza,636.0
265,0,vong,200 E 54th St,New York City,212-486-9592,american,373.0,jo jo,160 E 64th St,New York City,212-223-5656,french bistro,38.0
266,0,planet hollywood,140 w. 57th st.,New York City,212-333-7827,american,328.0,les celebrites,155 w. 58th st.,New York City,212-484-5113,french (classic),42.0
267,0,le chardonnay,8284 melrose avenue,los angeles,213-655-8880,french,12.0,patina,5955 melrose avenue,los angeles,213-467-1108,californian,16.0
268,0,chin's,3200 Las Vegas Boulevard South,Las Vegas,702-733-8899,asian,67.0,Steak House The,2880 Las Vegas Boulevard South,Las Vegas,702-734-0410,steakhouses,72.0
269,0,Dining Room Ritz-Carlton Buckhead,3434 Peachtree Rd.,Atlanta,404-237-2700,international,90.0,Georgia Grille,2290 Peachtree Rd.,Atlanta,404-352-3517,southwestern,81.0
270,1,21 club,21 W 52nd St,New York City,212-582-7200,american,23.0,21 club,21 W 52nd St,New York City,212-582-7200,american (new),23.0
271,0,Bally's Big Kitchen,3645 Las Vegas Boulevard South,Las Vegas,702-739-4111,buffets,424.0,Tre Visani,3799 Las Vegas Boulevard South,Las Vegas,702-891-7331,italian,674.0
272,0,Hard Rock Cafe,8600 Beverly Blvd.,Los Angeles,310-276-7605,american,137.0,Jan's Family Restaurant,8424 Beverly Blvd.,Los Angeles,213-651-2866,coffee shops,557.0
273,0,California Pizza Kitchen,207 S Beverly Dr.,Los Angeles,310-275-1101,californian,121.0,Ruth's Chris Steak House (Los Angeles),224 S Beverly Dr.,Beverly Hills,310-859-8744,steakhouses,593.0
274,1,Matsuhisa,129 N La Cienega Blvd,Beverly Hills,310-659-9639,asian,14.0,Matsuhisa,129 N La Cienega Blvd,Beverly Hills,310-659-9639,seafood,14.0
275,1,Steak House,2880 Las Vegas Blvd S,Las Vegas,702-734-0410,steak houses,72.0,Steak House The,2880 Las Vegas Blvd S,Las Vegas,702-734-0410,steakhouses,72.0
276,0,Cafe Ritz-Carlton Buckhead,3434 Peachtree Rd.,Atlanta,404-237-2700,international,89.0,Georgia Grille,2290 Peachtree Rd.,Atlanta,404-352-3517,southwestern,81.0
277,0,california culinary academy,625 polk st.,San Francisco,415-771-3500,french,463.0,la folie,2316 polk st.,San Francisco,415-776-5577,french (new),104.0
278,0,steak house,2880 Las Vegas Blvd S,Las Vegas,702-734-0410,steak houses,72.0,tre visi,3799 Las Vegas Blvd S,Las Vegas,702-891-7331,italian,674.0
279,0,osteria al droge,142 West 44th Street,New York City,212-944-3643,italian,317.0,petrossian,182 West 58th Street,New York City,212-245-2214,russian,52.0
280,1,Pano's and Paul's,1232 W Paces Ferry Rd.,Atlanta,404-261-3662,international,88.0,Pano's & Paul's,1232 W Paces Ferry Rd.,Atlanta,404-261-3662,american (new),88.0
281,0,margarita's mexican cantina,3120 Las Vegas Blvd S,Las Vegas,702-794-8200,mexican,444.0,Buccaneer Bay Club,3300 Las Vegas Blvd S,Las Vegas,702-894-7350,continental,657.0
282,0,feast,2411 W Sahara Ave,Las Vegas,702-367-2411,buffets,439.0,Mayflower Cuisinier,4750 W Sahara Ave,Las Vegas,702-870-8432,chinese,663.0
283,0,Le Chantilly,106 East 57th Street,New York City,212-751-2931,french,285.0,Shun Lee Palace,155 East 55th Street,New York City,212-371-8844,chinese,60.0
284,0,Palisades,1829 Peachtree Rd.,Atlanta,404-350-6755,continental,410.0,Palm The ( Atlanta ),3391 Peachtree Rd Ne,Atlanta,404-814-1955,steakhouses,709.0
285,0,orso,322 W 46th St,New York City,212-489-7212,italian,316.0,Virgil's Real BBQ,152 W 44th St,New York City,212-921-9494,bbq,66.0
286,0,Plumpjack Cafe,3201 Fillmore St.,San Francisco,415-563-4755,mediterranean,108.0,Trio Cafe,1870 Fillmore St.,San Francisco,415-563-2248,american,749.0
287,0,lespinasse,2 E 55th St,New York City,212-339-6719,american,43.0,La Côte Basque,60 W 55th St,New York City,212-688-6525,french ( classic ),40.0
288,0,R.J.'s Uptown Kitchen & Wine Bar,870 N Highland Ave,Atlanta,404-875-7775,american,413.0,Uncle Bill's Pancake House,1305 Highland Ave,Manhattan Beach,310-545-5177,diners,599.0
289,0,helmand,430 Broadway,San Francisco,415-362-0641,greek and middle eastern,479.0,Peter Luger Steak House,178 Broadway,Brooklyn,718-387-7400,steakhouses,637.0
290,0,orleans,11705 National Blvd.,Los Angeles,310-479-4187,cajun,152.0,Indo Cafe,10428 1/2 National Blvd.,Los Angeles,310-815-1290,indonesian,556.0
291,0,Margarita's Mexican Cantina,3120 Las Vegas Blvd S,Las Vegas,702-794-8200,mexican,444.0,Eril's New Orleans Fish House,3799 Las Vegas Blvd S,Las Vegas,702-891-7374,seafood,659.0
292,0,palio,151 West 51st Street,New York City,212-245-4850,italian,320.0,Le Bernardin,155 West 51st Street,New York City,212-554-1515,seafood,41.0
293,0,The Bacchanal,3570 Las Vegas Boulevard South,Las Vegas,702-731-7525,,449.0,Coyote Cafe (Las Vegas),3799 Las Vegas Boulevard South,Las Vegas,702-891-7349,southwestern,68.0
294,0,2223,2223 Market St.,San Francisco,415-431-0692,american,453.0,Cafe Flore,2298 Market St.,San Francisco,415-621-8579,californian,722.0
295,0,betelnut,2030 Union St.,San Francisco,415-929-8855,asian,456.0,Doidge's,2217 Union St.,San Francisco,415-921-2149,american,726.0
296,0,manora,3226 Mission St.,San Francisco,415-861-6224,asian,494.0,Shiro,1505 Mission St. S.,Pasadena,818-799-4774,pacific new wave,594.0
297,0,san pietro,18 East 54th Street,New York City,212-753-9015,italian,342.0,oceana,55 East 54th Street,New York City,212-759-5941,seafood,50.0
298,0,posto,14928 Ventura Blvd.,Sherman Oaks,818-784-4400,italian,156.0,Pinot Bistro,12969 Ventura Blvd.,Studio City,818-990-0500,french bistro,18.0
299,1,Philippe's The Original,1001 N Alameda St,Los Angeles,213-628-3781,american,17.0,Philippe's The Original,1001 N Alameda St,Los Angeles,213-628-3781,cafeterias,17.0
300,0,chin's,3200 Las Vegas Boulevard South,Las Vegas,702-733-8899,asian,67.0,moongate,3400 Las Vegas Boulevard South,Las Vegas,702-791-7352,chinese,666.0
301,0,masa's,648 Bush Street,San Francisco,415-989-7154,french,106.0,teresa's,80 Montague Street,Queens,718-520-2910,polish,647.0
302,0,circus circus,2880 las vegas blvd s,Las Vegas,702-734-0410,buffets,437.0,steak house the,2880 las vegas blvd s,Las Vegas,702-734-0410,steakhouses,72.0
303,0,hedgerose heights inn,490 E Paces Ferry Rd.,Atlanta,404-233-7673,international,82.0,Chops,70 W Paces Ferry Rd.,Atlanta,404-262-2675,steakhouses,687.0
304,0,Mavalli Palace,46 East 29th Street,New York City,212-679-5535,asian,306.0,Gramercy Tavern,42 East 20th Street,New York City,212-477-0777,american (new),36.0
305,0,morton's,8764 melrose avenue,Los Angeles,310-276-5205,american,148.0,citrus,6703 melrose avenue,Los Angeles,213-857-0034,californian,6.0
306,0,pen & pencil,205 E 45th St,New York City,212-682-8660,american,325.0,Wollensky's Grill,205 E 49th St,New York City,212-753-0444,steakhouses,653.0
307,0,,,,,,,,,,,,
308,0,monkey bar,60 East 54th Street,New York City,212-838-2600,american,308.0,Oceana,55 East 54th Street,New York City,212-759-5941,seafood,50.0
309,0,Four Seasons Grill Room,99 E 52nd St,New York City,212-754-9494,american,34.0,La Grenouille,3 E 52nd St,New York City,212-752-1495,french ( classic ),623.0
310,0,ralph's diner,3000 las vegas blvd s,Las Vegas,702-732-6330,coffee shops/diners,448.0,moongate,3400 las vegas blvd s,Las Vegas,702-791-7352,chinese,666.0
311,0,Cafe Ritz-Carlton Buckhead,3434 Peachtree Rd.,Atlanta,404-237-2700,international,89.0,Nava,3060 Peachtree Rd.,Atlanta,404-240-1984,southwestern,706.0
312,0,La Caravelle,33 West 55th Street,New York City,212-586-4252,french,39.0,Menchanko-Tei,39 West 55th Street,New York City,212-247-1585,japanese,627.0
313,0,jewel of india,15 West 44th Street,New York City,212-869-5544,asian,273.0,island spice,402 West 44th Street,New York City,212-765-1737,caribbean,37.0
314,0,bertolini's,3570 Las Vegas Boulevard South,Las Vegas,702-735-4663,italian,427.0,madame ching's,3300 Las Vegas Boulevard South,Las Vegas,702-894-7111,asian,662.0
315,0,manora,3226 Mission St.,San Francisco,415-861-6224,asian,494.0,La Taqueria,2889 Mission St.,San Francisco,415-285-7117,mexican,736.0
316,1,Cafe Bizou,14016 Ventura Blvd.,Sherman Oaks,818-788-3536,french,3.0,Cafe Bizou,14016 Ventura Blvd.,Sherman Oaks,818-788-3536,french bistro,3.0
317,1,Palace Court,3570 Las Vegas Blvd S,Las Vegas,702-731-7547,continental,70.0,Palace Court,3570 Las Vegas Blvd S,Las Vegas,702-731-7110,french (new),70.0
318,0,California Culinary Academy,625 Polk St.,San Francisco,415-771-3500,french,463.0,Mario's Bohemian Cigar Store Cafe,2209 Polk St.,San Francisco,415-776-8226,italian,737.0
319,0,vong,200 E 54th St,New York City,212-486-9592,american,373.0,Lutece,249 E 50th St,New York City,212-752-2225,french ( classic ),44.0
320,0,bolo,23 E 22nd St,New York City,212-228-2200,mediterranean,191.0,arcadia,21 E 62nd St,New York City,212-223-2900,american (new),603.0
321,0,Cafe Ritz-Carlton Buckhead,3434 Peachtree Rd.,Atlanta,404-237-2700,international,89.0,Brasserie Le Coze,3393 Peachtree Rd.,Atlanta,404-266-1440,french bistro,77.0
322,0,Tavola Calda,7371 Melrose Avenue,Los Angeles,213-658-6340,italian,165.0,Johnny Rockets (LA),7507 Melrose Avenue,Los Angeles,213-651-3361,american,564.0
323,0,fleur de jour,348 E 62nd St,New York City,212-355-2020,coffee bar,245.0,arcadia,21 E 62nd St,New York City,212-223-2900,american (new),603.0
324,0,lespinasse,2 E 55th St,New York City,212-339-6719,american,43.0,Shun Lee Palace,155 E 55th St,New York City,212-371-8844,chinese,60.0
325,1,Dawat,210 E 58th St,New York City,212-355-7555,asian,32.0,Dawat,210 E 58th St,New York City,212-355-7555,indian,32.0
326,0,Bamboo Garden,4850 Flamingo Rd.,Las Vegas,702-871-3262,asian,425.0,Buzio's In The Rio,3700 W Flamingo Rd.,Las Vegas,702-252-7697,seafood,658.0
327,0,boulevard,1 Mission Street,San Francisco,415-543-6084,american,96.0,shiro,1505 Mission Street South,Pasadena,818-799-4774,pacific new wave,594.0
328,1,March,405 E 58th St,New York City,212-754-6272,american,46.0,March,405 E 58th St,New York City,212-754-6272,american (new),46.0
329,0,Bally's Big Kitchen,3645 Las Vegas Boulevard South,Las Vegas,702-739-4111,buffets,424.0,Chin's,3200 Las Vegas Boulevard South,Las Vegas,702-733-8899,chinese,67.0
330,0,em press court,3570 Las Vegas Boulevard South,Las Vegas,702-731-7888,asian,438.0,Monte Carlo,3145 Las Vegas Boulevard South,Las Vegas,702-733-4524,french (new),665.0
331,1,Cafe Ritz-Carlton Buckhead,3434 Peachtree Rd.,Atlanta,404-237-2700,international,89.0,Ritz-Carlton Cafe (Buckhead),3434 Peachtree Rd Ne,Atlanta,404-237-2700,american (new),89.0
332,0,La Caravelle,33 West 55th Street,New York City,212-586-4252,french,39.0,Aquavit,13 West 54th Street,New York City,212-307-7311,scandinavian,24.0
333,1,felidia,243 E 58th St,New York City,212-758-1479,italian,33.0,felidia,243 E 58th St,New York City,212-758-1479,italian,33.0
334,0,em pire korea,6 East 32nd Street,New York City,212-725-1333,asian,233.0,La Grenouille,3 East 52nd Street,New York City,212-752-1495,french ( classic ),623.0
335,0,helmand,430 Broadway,San Francisco,415-362-0641,greek and middle eastern,479.0,Pho Hoa,642 Broadway,Chinatown,213-626-5530,vietnamese,585.0
336,0,Palisades,1829 Peachtree Rd.,Atlanta,404-350-6755,continental,410.0,Ritz-Carlton Cafe,181 Peachtree St.,Atlanta,404-659-0400,american (new),711.0
