id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
1506,0,Sibelius 4 Professional Edition,Sibelius Software Ltd.,599.99,Sony Vegas 6 Video Editing Software (Professional),Sony Pictures Digital Entertainment,99.0
1507,0,Punch! 5 In 1 Home Design,Punch! Software,39.99,Instant Home Design 1 (JC),,unknown
1508,0,3D Home Architect Landscape V. 8 By Encore Software,Encore Software,39.99,Punch Software 85100 Master Landscape Professional & Home Design V 10.0,,61.8
1509,0,Microsoft Visio Standard 2007 Version Upgrade,Microsoft,129.95,Microsoft Academic Microsoft Visio 2003 Professional,,unknown
1510,0,Microsoft Office Small Business 2007,Microsoft Software,735.33,Palo Alto Software Business Plan Pro 2007,Palo-Alto-Software,88.83
1511,0,Total 3D Home & Landscape Design Suite Version 9,Individual Software,39.99,Punch Software 26100 Punch! Master Landscape And Home Design (Small Box),Punch Software,45.99
1512,0,Adobe Production Studio Premium,Adobe,1699.0,Adobe Production Premium CS3 Software Suite for Mac Av Production Software,,unknown
1513,0,Instant Immersion French 2.0,Topics Entertainment,29.99,Topics Entertainment Instant Immersion Italian 2.0,,17.55
1514,0,Microsoft Outlook 2007,Microsoft,109.95,Microsoft Word 2004,,unknown
1515,0,Microsoft Publisher 2007 Version Upgrade,Microsoft,99.95,Microsoft Academic Microsoft Visio 2003 Professional,,unknown
1516,0,Burning Monkey Solitaire 4.0,Freeverse Software,24.95,Freeverse Burning Monkey Solitaire 3D,,unknown
1517,0,Apple Logic Pro 7.2 Upgrade,Apple,299.0,Adobe Premiere Pro CS3 Upgrade,,unknown
1518,0,Peachtree By Sage Premium Accounting For Nonprofits 2007,Sage Software,599.99,Peachtree Software Vernfpm2008rt Sage Peachtree Premium Accounting 2008 For Nonprofits Multiple User Financial Management Pc - Free Shipping,,unknown
1519,0,Diskeeper 2007 Pro Premier 5-Lic Pack,Diskeeper Corp.,736.66,Quicken (R) Premier 2007,,79.99
1520,1,MicroSpot MacDraft Professional Edition,MicroSpot Ltd.,349.99,MicroSpot MacDraft Professional Edition,,249.99
1521,0,Crystal Reports XI Professional Edition,Business Objects,495.0,ZipMagic Personal Edition,,unknown
1522,0,Resumemaker Professional 12.0,Individual Software,29.99,Adobe CS3 Flash Professional Upgrade,,205.99
1523,0,Ringtone Media Studio 2,Laplink,19.95,Media Studio For Psp Standard Edition (800060),,unknown
1524,0,Microsoft Publisher 2007 Version Upgrade,Microsoft,99.95,Microsoft (R) Word 2007,,unknown
1525,0,Vcomm System Suite Professional 7,Avanquest,49.95,OrgChart Professional 1.3,,39.95
1526,0,Adobe Creative Suite CS3 Master Collection Upsell,Adobe,1999.0,Adobe Creative Suite 3 (CS3) Design Suite Standard Upgrade (Upsell) Mac,,unknown
1527,0,Adobe After Effects Professional 7.0,Adobe,999.0,Adobe CS3 Flash Professional Upgrade,,205.99
1528,0,Adobe Creative Suite CS3 Design Standard Upgrade,Adobe,399.0,Adobe CS3 Web Standard Upsell,,unknown
1529,0,Home Design Architect Series 3000 V10.0,Punch Software,149.95,Encore Inc 3D Home Architect Landscape Designer V8.0,,25.49
1530,0,Adobe Dreamweaver CS3 Upgrade,Adobe,199.0,Adobe Creative Suite 3 (CS3) Web Standard 3 Windows Upsell From Dreamweaver Or Flash,,799.0
1531,0,QuickBooks Premier Professional Services Edition 2007,Intuit,399.95,QuickBooks (R) Premier 2003,,unknown
1532,0,Wasp Bar Code Labeler Complete Package (3 Users) Std Cd,Wasp Technologies,unknown,98741H Mobile Phone Tools V. 4.0 Complete Package (1 User) Cd Win,,18.59
1533,0,Crystal Reports XI Professional Edition,Business Objects,495.0,Microsoft Windows XP Professional Edition With Sp2,,199.99
1534,0,Instant Immersion Hawaiian Audio,Topics Entertainment,unknown,Instant Immersion Spanish Deluxe 2.0 Topics,,39.99
1535,0,3D Home Architect Landscape V8 by Encore Software,Encore Software,39.99,Punch Software 17100 Punch! Super Home Suite V3.0 Complete Product Architectural 1 User Complete Product Standard English PC,,unknown
1536,1,Apple Remote Desktop 2.2,Apple,299.0,Apple Remote Desktop 2.2,Apple Software,unknown
1537,0,PC Tools Spyware Doctor 2007,Encore,29.95,Encore Software 10991 PC Tools Spyware Doctor 2007 SBCS By PC Tools,,25.97
1538,1,QuickBooks Pro 2007,Intuit,199.95,QuickBooks Pro 2007,Intuit,unknown
1539,0,Sony Acid Music Studio,Sony Pictures Digital Entertainment,69.99,Sony Media Software Sound Forge Audio Studio 8 Software Music Production Software,Sony Pictures Digital Entertainment,69.95
1540,0,Total Training for Adobe Creative Suite 3: Design Premium Bundle,Total Training,299.99,"Adobe Creative Suite 3 Design Standard Complete Package (1 User, Academic, Windows)",,unknown
1541,0,i Copy DVDs 2 Professional Edition,Me-Too Software,69.99,Diskeeper 2007 Professional,,46.95
1542,0,Adobe Creative Suite CS3 Design Premium Upsell,Adobe,1599.0,Adobe Production Premium CS3 Software Suite For Windows Professional Editing Software,,unknown
1543,0,Adobe Photoshop CS3 Extended [Mac],Adobe,999.0,Adobe Photoshop Lightroom,,264.99
1544,0,Microsoft Publisher 2007 Version Upgrade,Microsoft,99.95,Microsoft (R) Access 2007,,unknown
1545,1,SingleClick Network Now! Pro,Encore Software,39.99,Encore Software SingleClick Network Now! Pro,,unknown
1546,1,True Crime Streets Of La,Aspyr Media,19.99,True Crime Streets Of La,,unknown
1547,0,Microsoft Windows Vista Ultimate Upgrade [DVD],Microsoft,259.95,Windows Vista Business SP Microsoft 66J-00063,,unknown
1548,1,H&R Block TaxCut Premium Federal + State + Efile,HR Block,59.99,H&R Block TaxCut Premium Federal And State With E-file,,unknown
1549,0,Instant Immersion Italian Platinum,Topics Entertainment,129.99,Topics Entertainment Instant Immersion Italian Deluxe 2.0 (Mass Merchant Box),,unknown
1550,0,InterVideo WinDVD 8 Gold,InterVideo,49.99,Corel InterVideo WinDVD 8 Platinum Software for Windows Authoring Software,,69.95
1551,1,InterVideo DVD Copy 5 Platinum,Corel,49.99,Corel InterVideo DVD Copy 5 Platinum Software for Windows Authoring Software,,unknown
1552,0,Apple iWork '06 Family Pack (Mac DVD),Apple Inc.,99.0,iWork '06 (Mac) Apple,,unknown
1553,0,Apple Logic Pro 7.2 Upgrade,Apple,299.0,Apple/Emagic Logic Express 7.2 Software Music Production Software,,299.0
1554,0,Avid Liquid VS7 Software,Avid Technology,888.75,OnOne Software SmartScale Software,,unknown
1555,0,Adobe Creative Suite CS3 Production Premium Upsell,Adobe,1199.0,19300109 Adobe Creative Suite 3 Design Standard Product Upgrade Package 1 User Upgr,,unknown
1556,0,Adobe Creative Suite CS3 Design Standard Upsell [Mac],Adobe,899.0,Adobe InDesign CS3 For Mac Academic,,unknown
1557,0,MobileInventory Additional Mobile License,Wasp Technologies,unknown,22798 VSI-Fax License 8 Additional Ports Linux Unix Win,,5189.82
1558,0,QuickBooks Simple Start 2007,Intuit,99.95,QuickBooks (R),,unknown
1559,0,Microsoft Visual Studio Team Edition For Software Architect 2005 With MSDN Premium,Microsoft,5479.0,Adobe Production Premium Cs3 Software Suite For Windows Professional Editing Software,,1698.95
1560,0,Adobe Creative Suite CS3 Design Premium [Mac],Adobe,1799.0,29300183dm Adobe Creative Suite 3 Design Standard Media TLP TLP Nonprofit Download -,,unknown
1561,0,Adobe Creative Suite Cs3 Web Premium Upgrade [Mac],Adobe,499.0,Adobe Dreamweaver Cs3 Upgrade Windows,,unknown
1562,0,Punch! Home Design Architectura Series 18,Punch Software,129.99,Punch Software 42100 Punch! Home Design Architectural Series 18 (Small Box),Punch Software,119.99
1563,0,Norton Internet Security Mac 3.0 [Antivirus Firewall Privacy Controls Iclean],Symantec,99.95,Norton Internet Security (V3.0) Mac Symantec 10069614-In,,83.43
1564,0,Neuratron Photoscore Professional 4,Sibelius Software Ltd.,199.99,Adobe Acrobat Professional 7,,350.0
1565,0,Home Design Architect Series 3000 V10.0,Punch Software,149.95,Punch Software 42100 Punch! Home Design Architectural Series 18 Complete Product Architectural 1 User (S) Complete Product Standard English PC,,unknown
1566,0,Instant Immersion 33 Languages,Topics Entertainment,49.99,Instant Immers Japanese Dlx 2.,,36.11
1567,0,3D Home Architect Home v.8 by Encore Software,Encore Software,39.99,Encore Software 13921 3D Home Architect Home Design Deluxe Version 9,,25.97
1568,0,Ares Rising,Interplay,69.95,Ares Rising,,29.95
1569,0,Microsoft Office 2004 Standard Upgrade (Mac),Microsoft,239.99,Microsoft Office Basic Edition 2003 License And Media,,124.95
1570,0,Microsoft Visual Studio Professional 2005 Upgrade,Microsoft Software,549.0,Microsoft Office Visio Standard 2007 Upgrade (PC),,unknown
1571,0,"Clip Art And More 250,000 Jewel Case",IMSI Design,unknown,Geometry Win/Mac Jewel Case (10158),,9.59
1572,0,Sportsman's Double Play,Masque,unknown,Masque Publishing Sportsman's Double Play,,17.55
1573,0,QuickBooks Premier Professional Services Edition 2007,Intuit,399.95,QuickBooks (R) Premier: Accountant Edition 2007,,unknown
1574,0,3D Home Architect Home V8 by Encore Software,Encore Software,39.99,Punch Software 17100 Punch! Super Home Suite,Punch Software,45.99
1575,0,Perfect Attorney Premium,Cosmi Corporation,39.99,Perfect Label Maker,,19.99
1576,0,OnOne Software Intellihance Pro 4.1,OnOne Software,unknown,"OnOne Software Mpr-40211 Mask Pro 4 (1-user, Full) Win Xp Vista/Mac 10.4 Or Later",OnOne Software,179.94
1577,0,Global Software Smart Steps 1st Grade Windows Macintosh),Global Software,unknown,Phase One Capture One Pro Dslr Raw Image Editing Software For Macintosh & Windows.,,399.95
1578,0,PrintMaster Platinum V17.0,Encore Software,39.99,Punch Software Pro Platinum V12.0,,87.61
1579,1,Suitcase Fusion 1U Box,Extensis,unknown,Extensis Suitcase Fusion 1U Box,,99.99
1580,0,Punch! Master Landscape Professional & Home Design V10.0,Punch Software,69.95,Punch Software 20100 Punch! 5 In 1 Home Design,Punch Software,35.99
1581,0,Microsoft Virtual PC For Mac 7.0 With Windows 2000,Microsoft,249.99,Microsoft (R) Office Word 2004 For Mac Full Version,,231.29
1582,1,Micromat Podlock Mac,Micromat,69.0,Micromat Podlock Ipod Utility Software,,unknown
1583,0,Instant Immersion Italian 2.0,Topics Entertainment,29.99,Instant Immersion Japanese (Audio Book),,unknown
1584,0,Grisoft Avg Anti-Virus & Anti-Spyware 2 Year Subscription,Grisoft,39.95,01-SSC-6991 Sonicwall Client/Server Anti-Virus Suite Subscription License 3 Years 10,,unknown
1585,0,Instant Immersion German Deluxe 2.0,Topics Entertainment,39.99,Topics Entertainment Instant Immersion Italian Deluxe 2.0 (Mass Merchant Box),,unknown
1586,0,ZipMagic Personal Edition,Allume Systems,19.95,Microspot MacDraft Professional Edition,,249.99
1587,0,3D Home Architect Home Design Deluxe Version 9,Encore,29.99,Encore Software 13921 3D Home Architect Home Design Deluxe Version 9,,25.97
1588,0,QuickBooks Premier Manufacturer And Wholesale Edition 2007,Intuit,399.95,Intuit Inc QuickBooks Premier Edition 2007 5 User,,unknown
1589,0,Adobe Creative Suite CS3 Web Premium Upsell [Mac],Adobe,1399.0,Adobe Cs3 Web Standard Academic,,389.99
1590,0,Microsoft Office & Windows Training,Topics Entertainment,29.99,Microsoft Windows XP Professional Edition (Upgrade),,199.99
1591,0,Hasbro Family Game Collection 2006,Encore Software,19.99,Family Tree Maker 16 Collector's Edition,,99.99
1592,0,Instant Home Cooking (Jewel Case),Topics Entertainment,9.99,Instant Home Cooking,,9.95
1593,0,Microsoft Windows Terminal Server 2003 Client Additional License For Users - 5 User,Microsoft,669.0,Vbc-00002 Microsoft SoftGrid For Terminal Services V. 4.1 License 20 User Cals -,,unknown
1594,0,Microsoft Excel 2004 (Mac),Microsoft,229.99,Microsoft Excel 2007,,109.99
1595,0,Math Success Deluxe 2006,Topics Entertainment,49.99,Topics Entertainment Math Success Deluxe 2008,,31.06
1596,0,Adobe Creative Suite CS3 Master Collection Upgrade [Mac],Adobe,1399.0,19500220 Adobe Creative Suite 3 Design Premium Product Upgrade Package 1 User Upgrade,,unknown
1597,0,Rainbow Fish and the Whale (Win/Mac),Global Software Publishing,9.99,World of Rainbow Fish (A9839M2H),Global Software Publishing,19.19
1598,0,Adobe Creative Suite CS3 Production Premium Upsell,Adobe,1199.0,19500220 Adobe Creative Suite 3 Design Premium Product Upgrade Package 1 User Upgrade,,unknown
1599,0,Instant Immersion American Sign Language Win/Mac,Topics Entertainment,9.99,Instant Immers French Dlx 2,,unknown
1600,0,Microsoft Windows Vista Business Full Version [DVD],Microsoft,299.95,Microsoft Windows XP Pro OEM SP2 No Open Box Returns,,unknown
1601,0,Sibelius 5 Professional Edition,Sibelius Software Ltd.,599.0,Sibelius Sibelius 4 Software Educational Discount Music Production Software,Sibelius Software Ltd.,249.95
1602,0,Adobe Flash Pro CS3 Upgrade [Mac],Adobe,199.0,Adobe Illustrator Cs3 Upgrade From Freehand For Mac,,206.99
1603,0,Microsoft Data Analyzer 2002,Microsoft,179.0,Microsoft (R) Project 2002,,unknown
1604,0,Punch! Master Landscape & Home Design,Punch! Software,99.99,Punch Software Master Landscape Professional & Home Design V 10.0,,69.99
1605,0,Microsoft Productivity Pack for Windows Mobile,Microsoft,29.99,Microsoft Windows Vista Business (PC),,299.99
1606,0,Instant Play Electric Guitar (Jewel Box),Topics Entertainment,6.99,Topics Entertainment Instant Play Guitar Deluxe V2.0,,unknown
1607,0,Microsoft Visual Studio Team Edition for Software Architect 2005 with MSDN Premium,Microsoft,5479.0,F1Q-00302 Microsoft Visual Studio 2005 Professional Edition Upgrade Package + MSDN Profe,,757.74
1608,1,Snap! 8 Player Poker 5 Pack,Topics Entertainment,29.06,Snap! 8 Player Poker 5 Pack,,unknown
1609,0,Microsoft Office FrontPage 2003 Academic Version Windows),Microsoft,159.98,Microsoft (R) FrontPage 2002,,unknown
1610,0,Sym Clt Security 3.1 Scs Media Cd En,Symantec Media,28.0,Symantec 11105054 Sym Web Sec Win 3.0 Media Cd En,,unknown
1611,0,3D Home Architect Landscape Design Deluxe Version 9,Encore,29.99,Punch Software 25100 Punch! Master Landscape And Home Design,Punch Software,45.99
1612,0,Microsoft Visio Standard 2007,Microsoft,259.95,Microsoft (R) Office Word 2004 for Mac Full Version,,unknown
1613,0,CorelDraw Graphics Suite X3 Upgrade,Corel,179.0,Corel WordPerfect Office 12 Upgrade,,49.99
1614,0,Microsoft Visio Standard 2007,Microsoft,259.95,Microsoft Word 2004,,unknown
1615,0,Punch! Professional Home Design,Punch Software,89.99,Punch Software 90500 Home Design Studio Mac,Punch Software,135.99
1616,0,Hoyle Card Games 2007,Encore Software,19.99,Hoyle Game Collection 4 Game Pack,,14.95
1617,0,Microsoft Windows Terminal Server 2003 Client Additional License for Users - 5 User,Microsoft,669.0,F89-00346 Microsoft Internet Security and Acceleration Server Enterprise Edition License,,unknown
1618,1,Norton Internet Security Mac 3.0,Symantec,99.95,Symantec Norton Internet Security 3.0 Macintosh Apple & Mac Software,,unknown
1619,0,Professor Teaches Windows Xp,Individual Software,19.99,Professor (R) Teaches Office 2003,,unknown
1620,0,Sibelius 5 Educational Edition,Sibelius Software Ltd.,329.0,Sibelius Sibelius 4 Software Music Production Software,Sibelius Software Ltd.,449.95
1621,0,Adobe Indesign Cs3 Upgrade From Pagemaker,Adobe,199.0,Adobe Cs3 Design Standard,,unknown
1622,0,Apple Mac OS X Tiger 10.4.6 (Mac DVD),Apple Computer,129.0,Apple Mac OS X V10.4 Tiger Software Family Pack Apple & Mac Software,,199.95
1623,1,Audio Success Series: Winning Strategies,Topics Entertainment,unknown,Audio Success Series: Winning Strategies,,31.06
1624,0,Punch! Master Landscape Professional & Home Design V10.0,Punch Software,69.95,Punch Software 90500 Home Design Studio Mac,Punch Software,135.99
1625,0,Adobe Creative Suite CS3 Web Standard Upsell,Adobe,799.0,Adobe CS3 Design Standard Upgrade,,unknown
1626,0,3D Home Architect Landscape Designer V8,Encore Software,29.99,Punch Software 26100 Punch! Master Landscape And Home Design (Small Box),Punch Software,45.99
1627,0,Microsoft Word 2004 Upgrade (Mac),Microsoft,109.99,Microsoft PowerPoint 2002 Upgrade (Windows),,unknown
1628,0,Instant Immersion Italian V2.0 (Large Box),Topics Entertainment,29.99,Instant Immersion Japanese 2.0,,22.43
1629,1,Mavis Beacon Teaches Typing Deluxe V17,Encore Software,39.99,Broderbund Mavis Beacon Teaches Typing Deluxe V17,,unknown
1630,0,Acrobat Professional 8 (Windows),Adobe,273.0,Adobe Acrobat 7.0 Professional (Education Version) for Windows,,unknown
1631,0,Middle School Advantage 2008,Encore,39.99,Encore Software 10449 High School Advantage 2007 Win 98 Me 2000 Xp,,unknown
1632,0,Adobe Photoshop CS2 (Mac),Adobe,649.0,Adobe Photoshop CS3 (V10.0) Mac Adobe 13102488,,537.65
1633,0,Microsoft Visio Standard 2007 Version Upgrade,Microsoft,129.95,Microsoft Word 2004,,unknown
1634,0,Adobe Photoshop CS2 (Mac),Adobe,649.0,Adobe Photoshop Elements 4.0 Mac Academic,Adobe Education Box,69.99
1635,1,Warlords III: Darklords Rising,Red Orb Entertainment,unknown,Warlords III: Darklords Rising,Red Orb Entertainment,11.95
1636,0,Microsoft Office 2004 Standard (Mac),Microsoft,399.99,Microsoft Office 2004 Std Upgrade,,219.99
1637,0,"Photo Objects 150,000 For Macintosh",Nova Development,49.99,Adobe Photoshop CS3 For Mac,,609.99
1638,0,Adobe Creative Suite CS3 Design Premium Upsell,Adobe,1599.0,Adobe Cs3 Design Standard Upgrade,,413.99
1639,1,Airline Tycoon Deluxe,TopWare Interactive,19.99,Airline Tycoon Deluxe,,unknown
1640,0,Adobe Creative Suite CS3 Design Standard Upsell [Mac],Adobe,899.0,Adobe Creative Suite (V3.0) Design Premium Mac Adobe 19500009,,1482.0
1641,0,Print Shop 22 Pro Publisher Deluxe,Encore,99.99,The PrintShop Pro Publisher V22 Deluxe DVD-ROM,,unknown
1642,1,Museums Of The World,Topics Entertainment,19.99,Topics Presents Museums Of World,,unknown
1643,0,Neuratron Photoscore Professional 4,Sibelius Software Ltd.,199.99,Web Easy (R) Professional 6,,49.99
1644,1,Adobe Creative Suite CS3 Production Premium,Adobe,1699.0,Adobe Production Premium CS3 Software Suite for Windows Professional Editing Software,,unknown
1645,0,Instant Immersion Japanese 2.0,Topics Entertainment,19.99,Topics Entertainment Instant Immersion Spanish Audio Deluxe,,17.55
1646,0,ProCurve VPN Client Software Unlimited Client Licenses,Hewlett Packard,unknown,D-Link VPN Client Software (1-User License) DS-601 DS-601,,42.99
1647,1,Microsoft BizTalk Hipaa Std Sa Only,Microsoft,4215.77,Microsoft Biztalk Hipaa Accltr Nt 1p,,2335.47
1648,0,Punch 5 In 1 Home Design,Punch Software,39.99,Punch Software 90500 Home Design Studio Mac,Punch Software,135.99
1649,1,Microsoft Word Mac 10.0 English Government,Microsoft,349.83,Microsoft Word Mac 10.0 English Government,,unknown
1650,0,Adobe Illustrator CS3 [Mac],Adobe,599.0,Adobe Photoshop CS3 Extended for Mac,,unknown
1651,0,Project X Project Management Software,Marware,199.95,Cakewalk Project5 Version 2 Software Music Production Software,,unknown
1652,0,Instant Immersion French 2.0,Topics Entertainment,29.99,Instant Immersion Spanish Deluxe 2.0 Topics,,39.99
1653,0,Adobe Photoshop CS3 Extended,Adobe,999.0,Adobe Photoshop CS3 for Mac Upgrade,,189.99
1654,0,Resumemaker Professional 12.0,Individual Software,29.99,iCopyDVDs 2 Professional Edition,Me-Too-Software,27.9
1655,0,Adobe Photoshop Elements 4.0 Plus Adobe Premiere Elements 2.0 Complete Package (1 User CD Mini-Box) Win Canadian French,Adobe Systems Inc.,unknown,Adobe Photoshop Elements 4.0 Mac Academic,Adobe Education Box,69.99
1656,0,Instant Immersion Italian Deluxe V2.0 (Large Box),Topics Entertainment,29.99,Instant Immersion Italian Audio (Audio Book),,19.95
1657,0,Adobe Creative Suite CS3 Design Standard Upgrade [Mac],Adobe,399.0,Adobe Premiere Pro CS3 Upgrade,,unknown
1658,0,Microsoft Office Excel 2007,Microsoft,229.95,Microsoft (R) Money 2004 Standard,,29.99
1659,1,Palo Alto Marketing Plan Pro 9.0,Palo Alto Software,179.0,Palo Alto Marketing Plan Pro Complete Product Business Planning 1 User Standard PC,Palo Alto Software,149.97
1660,0,QuickBooks Premier Edition 2007 5 User Multi-Pack,Intuit,1499.95,121744 Diskeeper 2007 Pro Premier Edition Complete Package 5 Workstations DVD W,,unknown
1661,0,Sound Forge 9.0,Sony Media,399.96,Sony Creative Software SFAS9000 Sound Forge Audio Studio 9,,unknown
1662,0,Adobe Creative Suite CS3 Web Premium Upgrade [Mac],Adobe,499.0,29500244 Adobe Creative Suite 3 Design Premium Product Upgrade Package 1 User Upgrade,,unknown
1663,0,Jumpstart Kindergarten,Knowledge Adventure,19.99,Reader Rabbit Kindergarten Special 2-CD Edition,,12.95
1664,0,Adobe Photoshop Elements 4.0 Plus Adobe Premiere Elements 2.0 Complete Package (Win),Adobe Systems,unknown,22002170 Adobe Acrobat Standard V. 8.0 Complete Package (Win),,295.25
1665,0,Adobe Photoshop Elements 5.0 Premiere Elements 3.0 Bundle,Adobe,149.99,Adobe Photoshop CS3 for Mac Upgrade,,189.99
1666,0,QuickVerse Bible Premier Suite,Individual Software,39.99,Quicken 2007 Premier Win Cd,Intuit,73.99
1667,0,Adobe Creative Suite CS3 Production Premium,Adobe,1699.0,Adobe CS3 Production Premium Academic,,569.99
1668,0,Instant Immersion Spanish 2.0,Topics Entertainment,29.99,Topics Entertainment Instant Immersion Spanish Advanced Audio,,unknown
1669,0,Microsoft Windows XP Professional Full Version With SP2,Microsoft,299.99,Microsoft PowerPoint Mac 2004 Version Upgrade,,89.99
1670,0,Gods: Lands of Infinity Special Edition,Strategy First,29.99,Reader Rabbit Kindergarten Special 2-CD Edition,,12.95
1671,0,Adobe After Effects Professional 6.5 Upgrade From Standard To Professional,Adobe,499.99,Adobe Acrobat V8.0 Professional For Mac,,405.99
1672,0,Adobe Creative Suite CS3 Production Premium,Adobe,1699.0,Adobe CS3 Production Premium Academic,,569.99
1673,0,F-Secure Internet Security 2007 3 PCs,Global Marketing Partners,79.99,McAfee Internet Security Suite 2007 3-User (PC),,89.99
1674,0,Microsoft Windows Terminal Server 2003 Client Additional License For Users - 5 User,Microsoft,669.0,Eu063av Aba Microsoft Windows Xp Professional License And Media 1 User Cto English -,,137.09
1675,0,Quicken 2007 For Mac,Intuit,69.95,Quicken (R) For Mac 2007,,unknown
1676,0,Adobe Photoshop Elements 5.0 Premiere Elements 3.0 Bundle,Adobe,149.99,Adobe (R) Photoshop (R) Album 1.0,,49.88
1677,0,Logic Express 7,Apple Computer,299.0,Apple Logic Express 7.2 Upgrade From V. 6,Apple-Computer Direct,99.99
1678,0,System Care Professional,Avanquest,49.95,System Mechanic 6 Professional,,unknown
1679,0,Microsoft Windows Vista Ultimate Full Version [DVD],Microsoft,399.95,Microsoft Windows XP Home Edition SP2 Retail Box,,unknown
1680,1,VirusBarrier X4 10.4 For Mac,Intego,329.95,VirusBarrier X4 10.4 For Mac,,unknown
1681,0,Internet Security Barrier X4 Antispam Edition,Intego Inc,unknown,Internet Security Suite 2007 Home Protection Pack XL Box,,61.06
1682,1,Wheel Of Fortune Deluxe,Encore,19.99,Wheel Of Fortune Deluxe,,unknown
1683,0,SonicWall Global VPN Client License 01-SSC-5310),Sonic Systems Inc.,unknown,01-SSC-6993 SonicWall Client/Server Anti-Virus Suite Subscription License 3 Years 50,,3992.98
1684,0,Emedia Rock Guitar Method,Emedia,39.99,Emedia Music Corp Emedia Intermediate Guitar Method,,49.21
1685,1,PC Tools Spyware Doctor 2007,Encore Software,29.95,PC Tools Spyware Doctor 2007 Win 98 ME 2000 XP,,unknown
1686,0,Art Explosion T-Shirt Factory Deluxe 3.0,Nova Development,29.99,Art Explosion (R) Greeting Card Factory (R) Deluxe 6.0,,49.99
1687,1,Punch! 5 In 1 Home Design,Punch!,39.99,Punch! 5 In 1 Home Design Complete Product Architectural 1 User Standard PC,,unknown
1688,1,Corel Painter X Win/Mac,Corel,429.0,Corel Painter X,,unknown
1689,1,Corel DVD MovieFactory Plus 6.0,Corel,79.99,Corel Ulead DVD MovieFactory Plus 6 Software for Windows Authoring Software,,unknown
1690,0,Microsoft Data Analyzer 2002,Microsoft,179.0,Microsoft (R) Office Ultimate 2007,,unknown
1691,0,Adobe Creative Suite CS3 Production Premium,Adobe,1699.0,Adobe CS3 Design Premium Upsell,,unknown
1692,0,3D Home Architect Landscape V8 by Encore Software,Encore Software,39.99,Encore Inc 3D Home Architect Landscape Design Deluxe V9.0,,25.49
1693,0,3D Home Architect Landscape Designer V8,Encore Software,29.99,Encore Software 10636 3D Home Architect Landscape V. 8 By,,25.97
1694,0,Adobe Creative Suite CS3 Web Standard Upsell,Adobe,799.0,29300183dm Adobe Creative Suite 3 Design Standard Media TLP TLP Nonprofit Download -,,unknown
1695,1,Corel DVD MovieFactory 6 Plus,Corel,79.99,DVD MovieFactory 6 Plus,,unknown
1696,0,HP DSS Software V. 4.0 Complete Package T1936AA UA0),Hewlett-Packard,630.36,VP-WF04-00S1 Kofax VirtualRescan Plus Upgrade Kit V. 4.0 Complete Package 1 User,,879.93
1697,1,PrintMaster 17 Gold,Encore Software,30.66,Encore PrintMaster V. 17.0 Gold Complete Product,,17.97
1698,0,Adobe Creative Suite CS3 Design Premium Upgrade [Mac],Adobe,599.0,29500244 Adobe Creative Suite 3 Design Premium Product Upgrade Package 1 User Upgrade,,unknown
1699,0,Computrace LoJack For Laptops 1 Year License [Mac],Absolute Software,49.95,Absolute Software Lfl-N2-12 Computrace LoJack For Laptops 1 Year License (Win 2000 Xp),,unknown
1700,1,Punch Home Design Architectura Series 18,Punch Software,129.99,Punch Home Design Architectural Series 18,Punch Software,118.99
1701,0,Microsoft Windows Vista Ultimate Full Version [DVD],Microsoft,399.95,Microsoft Windows Vista Business Full Version,,249.95
1702,0,Microsoft Windows XP Professional Upgrade With SP2,Microsoft Software,199.99,Individual Software Professor Teaches Windows Xp,,unknown
1703,1,Sportsman's Double Play,Masque,unknown,Masque Publishing Sportsman's Double Play with American Billiards,,17.55
1704,0,M-Audio Pro Tools M-Powered 7.3 (M-Audio Compatible) World-Class Production Software,M-Audio,299.99,Cakewalk Sonar 6 Studio Edition Software Music Production Software,,unknown
1705,0,Microsoft Office 2004 Professional (Mac),Microsoft,499.99,Office Pro 2007 Upgrade Microsoft 269-10294,,257.71
1706,0,Adobe Creative Suite CS3 Design Premium Upgrade [Mac],Adobe,599.0,Adobe Cs3 Production Premium Academic,,unknown
1707,0,Reader Rabbit Preschool,The Learning Company,29.99,Reader Rabbit 1st Grade,,unknown
1708,0,School Zone Flash Action Addition/Subtraction (Windows/Macintosh),School Zone,12.99,School Zone Flash Action Alphabet/Numbers 1-100 (PC & Mac) (08410),,unknown
1709,1,Apple Logic Pro 7.2 Upgrade,Apple,299.0,Apple/Emagic Logic Pro 7.2 Software Upgrade Music Production Software,,unknown
1710,0,Adobe Illustrator CS3 [Mac],Adobe,599.0,Adobe Flash CS3 Professional (Mac),,699.0
1711,0,Instant Immersion French 2.0,Topics Entertainment,29.99,Instant Immersion Italian Audio (Audio Book),,19.95
1712,0,Microsoft Office 2004 Standard (Mac),Microsoft,399.99,Microsoft Visual Basic .NET Standard 2003,,unknown
1713,0,Adobe Premiere Elements 3.0,Adobe,99.99,Adobe CS3 Web Premium Upgrade,,517.99
1714,1,Paper Art: Gift Wrapping,Arc Media Inc,unknown,Paper Art Volume 2: Gift Wrapping,Arc Media Inc,6.95
1715,0,Adobe Photoshop CS3 Upgrade [Mac],Adobe,199.0,Adobe Dreamweaver CS3 Upgrade,,unknown
1716,0,Broderbund PrintMaster Platinum 16.0,Encore Software,39.99,PrintMaster Platinum 16,,19.95
