id,label,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released
217,0,Best of Cr247,Chase Rice,Ignite the Night,"Country, Music, Urban Cowboy, Contemporary Country",Album Only,2014 Dack Janiels Records under exclusive license to Sony Music Entertainment,6:57,"August 19, 2014",50 Shades of Crazy,Chase Rice,Ignite the Night,Country,$1.29,2014 Dack Janiels Records under exclusive license to Sony Music Entertainment,3:10,"August 19, 2014"
12,1,Shining,X Ambassadors,The Reason - EP,"Alternative , Music , Rock , Adult Alternative , Electronic",$1.29,2015 KIDinaKORNER/Interscope Records,3:40,"August 10, 2015",Shining,X Ambassadors,The Reason EP,Alternative Rock,$1.29,(C) 2015 KIDinaKORNER/Interscope Records,3:37,"August 10, 2015"
426,0,Lick It ( Norman Doray Remix ),Kaskade & Skrillex,Lick It - EP,"Dance, Music, Electronic",$1.29,"2012 Ultra Records, Inc.",6:14,"April 17, 2012",Take There (Kiesza),Skrillex & Diplo,Take There,Dance & Electronic,$1.29,2010 Robbins Entertainment LLC,3:29,"December 23, 2014"
506,1,Thrift Shop,Macklemore & Ryan Lewis,The Heist,"Hip-Hop/Rap, Music, Rap, Alternative Rap, West Coast Rap",$1.29,2012 Macklemore LLC,3:55,"August 01, 2012",Thrift Shop,Macklemore & Ryan Lewis,The Heist,Rap & Hip-Hop,$1.29,2014 Selena Garcia & Steven Gomez,3:55,"October 9, 2012"
167,0,Toyfriend (Continuous Mix Version),David Guetta,One Love,"Dance, Music",$1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,"August 21, 2009",Sun Goes Down,David Guetta,Listen,Dance & Electronic,$1.29,2015 If Moving Your Mine,3:31,"November 24, 2014"
63,0,Thank Me Now,Drake,Thank Me Later,"Hip-Hop/Rap, Music, Hardcore Rap, Rock, Rap, R&B/Soul, Contemporary R&B",$1.29,2010 Young Money Entertainment/Cash Money Records/Universal Motown,5:28,"June 16, 2010",Show Me A Good Time,Drake,Thank Me Later,Rap & Hip-Hop,$1.29,2010 Young Money Entertainment/Cash Money Records,3:30,"June 15, 2010"
277,0,Whateva,Fetty Wap,Fetty Wap,"Hip-Hop/Rap, Music, Rap",Album Only,2015 300 Entertainment/ RGF Productions,5:11,Invalid date,My Way (Monty),Fetty Wap,Fetty Wap,Rap & Hip-Hop,$1.29,"2000 Mute Records Ltd., a BMG Company, under exclusive license to INgrooves",3:33,"September 25, 2015"
255,0,Please Come to Boston,Kenny Chesney,When the Sun Goes Down,"Country, Music, Contemporary Country, Urban Cowboy",$1.29,2007 SONY BMG MUSIC ENTERTAINMENT,4:00,"Feb 2, 2004",Live Those Songs,Kenny Chesney,When The Sun Goes Down,Country,$0.99,2012 Pinecastle Records,4:09,"February 2, 2004"
86,0,Dangerous (Robin Schulz Remix Radio Edit),David Guetta,Listen,"Dance, Music, Rock, House, Electronic, French Pop",$1.29,2014 What A Music Ltd under exclusive license to Parlophone/Warner Music France under exclusive license to Atlantic Recording Corporation for the United States All rights reserved,3:20,"November 24, 2014",I'll Keep Loving You,David Guetta,Listen,Dance & Electronic,$1.29,2015 If Moving Your Mine,3:08,"November 24, 2014"
62,1,6PM In New York,Drake,If You 're Reading This It 's Too Late,"Hip-Hop/Rap, Music, Hardcore Rap, Rap, R&B/Soul, Contemporary R&B",$1.29,2015 Cash Money Records Inc.,4:43,"February 13, 2015",6PM In New York,Drake,If You 're Reading This It 's Too Late,Rap & Hip-Hop,$1.29,2015 Cash Money Records Inc.,4:43,"February 13, 2015"
336,0,Young Wild Free,Snoop Dogg,Mac and Devin Go to High School Music from and Inspired By the Movie,"Soundtrack,Music,Hip-Hop Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",$1.99,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:12,"December 12, 2011",Can You Control Yo Hoe,Snoop Dogg,R&G ( Rhythm & Gangsta ) : The Masterpiece ,"Gangsta & Hardcore , Rap & Hip-Hop",$0.99,2004 Geffen Records,3:08,"November 16, 2004"
102,1,The Whisperer (feat Sia),David Guetta,Listen,"Dance, Music, Electronic, House, Rock, French Pop",$1.29,2014 What A Music Ltd under exclusive license to Parlophone/Warner Music France under exclusive license to Atlantic Recording Corporation for the United States All rights reserved,3:54,"November 24, 2014",The Whisperer (Sia),David Guetta,Listen,Dance & Electronic,$1.29,2015 If Moving Your Mine,3:54,"November 24, 2014"
515,0,Get Free (What So Not Remix),Major Lazer,Free the Universe,"Electronic, Music, Rock, Reggae, Modern Dancehall, Dance",$1.29,(C) 2013 Secretly Canadian / Mad Decent,4:58,"June 18, 2013",Jet Blue Jet,Major Lazer,Free the Universe,Dance & Electronic,$1.29,2013 Secretly Canadian / Mad Decent,3:19,"April 16, 2013"
306,0,The Breath You Take,George Strait,"Now That's What I Call Country, Vol. 4","Country, Music",Album Only,"2011 EMI MUSIC NORTH AMERICA / SONY MUSIC ENTERTAINMENT / UMG RECORDINGS, INC.",3:34,"June 14, 2011",If You're Thinking You Want A Stranger (There's One Coming Home),George Strait,Strait Country,Country,$1.29,(C) 1981 MCA Records Inc.,2:57,"September 23, 1987"
408,1,Tackle Box,Luke Bryan,I'll Stay Me,"Country, Music, Contemporary Country, Pop",$1.29,"2006, 2007 Capitol Records Nashville. All rights reserved. Unauthorized reproduction is a violation of applicable laws.",4:02,"August 14, 2007",Tackle Box,Luke Bryan,I'll Stay Me,Country,$1.29,"(C) 2007 Capitol Records Nashville. All rights reserved. Unauthorized reproduction is a violation of applicable laws. Manufactured by Capitol Records Nashville, 3322 West End Avenue, 11th Floor, Nashville",4:02,"August 14, 2007"
24,0,Lifted (feat. Emeli Sande & Professor Green),Naughty Boy,Hotel Cabana,"Pop, Music, Rock, R&B/Soul, Contemporary R&B, Dance, Electronic, Hip-Hop/Rap, Pop/Rock",$1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,"May 6, 2014",Pardon Me,Naughty Boy,Hotel Cabana (Deluxe Version),Pop,$1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,2:50,"May 6, 2014"
443,0,Delirious,David Guetta,Pop Life Bonus Version,"Dance, Music, Rock, Pop, House, Electronic, Electronica, Adult Alternative",$1.29, 2007 Gum Records,4:31,"September 18, 2007",Its The Way You Love Me (Continuous Mix Version),David Guetta,One Love,Dance & Electronic,$1.29,2014 Swedish House Mafia Holdings Ltd under exclusive license to Virgin Records Ltd,4:11,"August 21, 2009"
88,0,Dangerous (Robin Schulz Remix Radio Edit),David Guetta,Listen,"Dance, Music, Rock, House, Electronic, French Pop",$1.29,2014 What A Music Ltd under exclusive license to Parlophone/Warner Music France under exclusive license to Atlantic Recording Corporation for the United States All rights reserved,3:20,"November 24, 2014",Listen (John Legend),David Guetta,Listen,Dance & Electronic,$1.29,2015 If Moving Your Mine,3:46,"November 24, 2014"
505,1,Doin My Thing,Luke Bryan,Doin My Thing,"Country, Music, Contemporary Country",$1.29,2009 Capitol Records Nashville. All rights reserved. Unauthorized reproduction is a violation of applicable laws.,3:09,"October 2, 2009",Doin' My Thing,Luke Bryan,Doin' My Thing,Country,$1.29,(C) 2009 Capitol Records Nashville,3:09,"October 2, 2009"
293,1,Rashi (Outro),Mark Ronson,Here Comes the Fuzz,"Dance, Music, Hip-Hop / Rap , Alternative Rap, Hip-Hop , R&B / Soul , Soul , Electronic",$0.99,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States ,2:01,"August 29, 2003",Rashi Outro,Mark Ronson,Here Comes The Fuzz,Dance & Electronic,$0.99,2015 Karaoke Freaks,2:01,"August 29, 2003"
274,0,,,,,,,,,How We Do Things,Fetty Wap,Fetty Wap,Rap & Hip-Hop,$1.29,(C) 2000 Mute Records Ltd. under exclusive license to INgrooves,3:31,"September 25, 2015"
184,0,Illusion,Zedd,True Colors,"Dance, Music, Electronic",$1.29,2015 Interscope Records,6:30,"May 18, 2015",Transmission,Zedd,True Colors,Dance & Electronic,$1.29,2015 Interscope Records,4:02,"May 18, 2015"
117,0,Titanium ( Cazzette's Ant Seeking Hamster Mix ),David Guetta,Titanium ( Remixes ),"Dance, Music, Electronic",$0.99,"2011 What A Music Ltd, licence exclusive Parlophone Music France",6:37,"January 20, 2012",Hey Mama (DJ LBR Remix),David Guetta,Hey Mama Remixes EP,Dance & Electronic,$1.29,2015 Michelle Kelly,3:23,"May 12, 2015"
267,0,Whateva,Fetty Wap,Fetty Wap,"Hip-Hop/Rap, Music, Rap",Album Only,2015 300 Entertainment/ RGF Productions,05:11,NaN,How We Do Things (feat. Monty) Clean,Fetty Wap,Fetty Wap,Rap & Hip-Hop,$1.29,2000 Mute Records Ltd under exclusive license to INgrooves,3:31,"September 25, 2015"
189,0,Second Chance,Shinedown,Somewhere In the Stratosphere,"Rock, Music, Metal, Alternative, Hard Rock",$1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States.,5:06,"April 18, 2011",Simple Man,Shinedown,Somewhere In The Stratosphere,Rock,$1.29,2005 MCA Nashville,7:35,"April 18, 2011"
453,0,Defeated No More,Disclosure,Settle,"Electronic, Music",$1.29,"2014 Universal Island Records, a division of Universal Music Operations Limited",6:07,"April 15, 2014",Magnets,Disclosure,Caracal,"Electronica, Dance & Electronic",$1.29,2015 Island Records under Universal Music Operations Limited,3:19,"September 25, 2015"
254,1,That Lucky Old Sun (Just Rolls Around Heaven All Day) With Willie Nelson,Kenny Chesney & Willie Nelson,Lucky Old Sun,"Country, Music, Contemporary Country, Honky Tonk",$0.99,2008 Blue Chair Records LLC,4:16,"January 01, 2008",That Lucky Old Sun (Just Rolls Around Heaven All Day),Kenny Chesney,Lucky Old Sun,"Country, Contemporary Country",$0.99,"(P) 2008 Blue Chair Records, LLC",4:16,"October 21, 2008"
229,1,Is It Love,P!NK,Can't Take Me Home,"Pop, Music, Dance, R&B/Soul, Pop/Rock, Teen Pop, Contemporary R&B",$0.99,1999-2000 LaFace Records LLC,3:38,"May 5, 1997",Is It Love,P!nk,Can't Take Me Home,Pop,$0.99,"(C) 2008 Concord Music Group, Inc.",3:38,"May 17, 1999"
91,0,Toyfriend ( Continuous Mix Version ),David Guetta,One Love,"Dance, Music",$1.29,2010 Gum Prod under exclusive licence to Parlophone Music France,2:51,"August 21, 2009",Gettin Over,David Guetta,One Love,Dance & Electronic,$1.29,2014 Swedish House Mafia Holdings Ltd under exclusive license to Virgin Records Ltd,3:31,"August 21, 2009"
508,0,Jimmy Iovine,Macklemore & Ryan Lewis,The Heist,"Hip-Hop/Rap, Music, Rap, Alternative Rap, West Coast Rap",$1.29,"2012 Macklemore, LLC",3:53,"August 1, 2012",Neon Cathedral ( Allen Stone ),Macklemore & Ryan Lewis,The Heist,Rap & Hip-Hop,$1.29,2014 Selena Garcia & Steven Gomez,4:33,"October 9, 2012"
316,0,Remember You,Wiz Khalifa,O.N.I.F.C.,"Hip-Hop/Rap, Music, Hardcore Rap, East Coast Rap, Rap",$1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,"December 4, 2012",The Plan,Wiz Khalifa,O.N.I.F.C.,Rap & Hip-Hop,$1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:54,"December 4, 2012"
179,0,Beautiful Now (Charlie Darker Remix),Zedd,Beautiful Now (Remixes) - EP,"Dance, Music",$1.29,2015 Interscope Records,4:15,"July 10, 2015",Spectrum (Extended Mix),Zedd,Spectrum EP,Dance & Electronic,$1.29,2012 Interscope Records,6:01,"July 31, 2012"
136,0,Toyfriend ( Continuous Mix Version ),David Guetta,One Love,"Dance, Music",$1.29,2010 Gum Prod under exclusive licence to Parlophone Music France,2:51,"August 21, 2009",My Shawty,David Banner,Mississippi-The Album,Pop,$0.99,"(C) 2003 Universal Records, a Division of UMG Recordings, Inc.",3:54,"May 20, 2003"
140,0,Toyfriend (Continuous Mix Version),David Guetta,One Love,"Dance, Music",$1.29,2010 Gum Prod under exclusive licence to Parlophone Music France,2:51,"August 21, 2009",Bang my Head,David Guetta,Listen,Dance & Electronic,$1.29,2015 If Moving Your Mine,3:53,"November 24, 2014"
261,1,Backwoods Beauty Queen,Florida Georgia Line,Anything Like Me - EP,"Country, Music, Honky Tonk, Urban Cowboy, Contemporary Country",$0.99,2011 Florida Georgia Line,4:15,"December 14, 2010",Backwoods Beauty Queen,Florida Georgia Line,Anything Like Me,Country,$0.99,2011 Florida Georgia Line,4:15,"December 14, 2010"
507,0,Same Love,Macklemore & Ryan Lewis,The Heist,"Hip-Hop/Rap, Music, Rap, Alternative Rap, West Coast Rap",$1.29,"2012 Macklemore, LLC",5:20,"August 1, 2012",White Walls,Macklemore & Ryan Lewis,The Heist,Rap & Hip-Hop,$1.29,2014 Selena Garcia & Steven Gomez,3:40,"October 9, 2012"
432,0,Take There (Kiesza Remix),Skrillex & Diplo,Jack U,"Dance, Music, Hip-Hop/Rap, Jazz, Bop, Electronic, Rap, Rock",$1.29,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States. A Warner Music Group Company,3:30,"February 24, 2015",To I ( feat AlunaGeorge ),Skrillex Diplo,Skrillex and Diplo present Jack U,Dance & Electronic,$1.29,2012 Knight Skreams,3:57,"February 24, 2015"
461,1,From Time,Drake,Nothing Was the Same,"Hip-Hop/Rap, Music, Rap, Hardcore Rap, R&B/Soul, Contemporary R&B",$1.29,2013 Cash Money Records Inc.,5:22,"September 24, 2013",From Time,Drake,Nothing Was The Same,Rap & Hip-Hop,$1.29,(C) 2013 Cash Money Records Inc.,5:22,"September 24, 2013"
463,1,Over My Dead Body,Drake,Take Care,"Hip-Hop/Rap, Music",$1.29,2011 Cash Money Records Inc.,4:32,"November 15, 2011",Over My Dead Body,Drake,Take Care,Rap & Hip-Hop,$1.29,2012 Cash Money Records Inc.,4:32,"March 20, 2012"
423,0,Rock N Roll (Will Take You to the Mountain),Skrillex,More Monsters and Sprites,"Dance, Music, House, Rock, Electronic",$1.99,"2011 Big Beat Records, Inc. for the United States and WEA International for the world outside the United States.",4:34,"June 21, 2011",All I Ask Of You,Skrillex,Scary Monsters And Nice Sprites EP,"Electronica, Dance & Electronic, Dubstep",$1.29,2013 Digitop Ltd,5:40,"December 21, 2010"
394,0,Talk Dirty (TJR Remix),Jason Derulo,Talk Dirty (TJR Remix) - Single,"Pop, Music, R&B/Soul, Rock, Dance, Contemporary R&B",$1.29,2014 Warner Bros. Records Inc.,4:07,"May 2, 2014",Kama Sutra,Jason Derulo,Talk Dirty,Pop,$1.29,2014 Warner Bros. Records Inc.,3:36,"September 10, 2013"
243,0,If I Am a Stranger,Ryan Adams,Live After Deaf Complete Collection,"Singer/Songwriter, Music, Rock",$0.99,2012 PAXAM RECORDS,5:10,"July 02, 2012",Firecracker (Live At Carnegie Hall),Ryan Adams,Live At Carnegie Hall,Rock,$1.29,2015 PaxAmericana Recording Company under exclusive licence to Blue Note Records,4:02,"April 21, 2015"
220,0,Get Low (Neo Fresco Remix),Dillon Francis & DJ Snake,Get Low (Remixes) - EP,"dance, music",$1.29,"2014-2015 Wedgewood Productions, Inc. & DJ Snake Music LLC under exclusive license to Columbia Records, a Division of Sony Music Entertainment",4:42,"June 2, 2015",Woman Like Me (Dillon Francis Remix),"Willy Joy,Flosstradamus,Dillon Francis,Bird Peterson,Cousin Cole,Flinch",Woman Like Me Remixes,Dance & Electronic,$0.99,(c) 2011 Copyright Top Billin,5:22,"September 30, 2011"
516,1,Happily,One Direction,Midnight Memories,"Pop, Music, Rock, Teen Pop, Pop/Rock, Dance",$1.29,2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,2:55,"November 25, 2013",Happily,One Direction,Midnight Memories,Pop,$1.29,"(C) 2014 Disney Enterprises, Inc.",2:55,"November 25, 2013"
436,1,Halcyon,Ellie Goulding,Halcyon Days,"Pop, Music, Dance, Rock",$1.29,2013 Polydor Ltd. (UK),3:24,"August 27, 2013",Halcyon,Ellie Goulding,Halcyon,Pop,$1.29,2013 Polydor Ltd (UK),3:24,"August 27, 2013"
58,1,Thriller,Fall Out Boy,Infinity On High,"Alternative , Music , Rock , Adult Alternative , Punk",$0.99,2007 The Island Def Jam Music Group,3:32,"November 20, 2007",Thriller,Fall Out Boy,Infinity On High,Alternative Rock,$0.99,2007 The Island Def Jam Music Group,3:32,"November 20, 2007"
81,0,Hey Mama (Remix),David Guetta,Hey Mama Remixes - EP,"Dance, Music",$1.29,2015 What A Music Ltd under exclusive license to Parlophone/Warner Music France under exclusive license to Atlantic Recording Corporation for the United States,4:42,"May 12, 2015",Hey Mama (Zia Moz Remix),"David Guetta, Bebe Rexha, Nicki Minaj and Afrojack",Hey Mama,Dance & Electronic,$0.99,"2015 Zia Moz, David Guetta, Onika Maraj, Giorgio Tuinfort, Nick van de Wall, Ester Dean, Bebe Rexha, Sean Douglas",3:12,"June 1, 2015"
487,0,Ha,Flo Rida,R.O.O.T.S.,"Hip-Hop/Rap, Music",Album Only,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:54,"March 30, 2009",Shone,Flo Rida,R.O.O.T.S.,Rap & Hip-Hop,$1.29,"(C) 2012 Motown Records, a Division of UMG Recordings, Inc.",4:13,"March 30, 2009"
200,0,Second Chance,Shinedown,Somewhere In the Stratosphere,"Rock, Music, Metal, Alternative, Hard Rock",$1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States.,5:06,"April 18, 2011",Left Out,Shinedown,Somewhere In The Stratosphere,Rock,$1.29,2005 MCA Nashville,05:54,"April 18, 2011"
451,0,Latch,Disclosure,Settle,"Electronic, Music",$1.29,2014 Universal Island Records under division of Universal Music Operations Limited,4:15,"April 15, 2014",You & Me,Disclosure,Settle,"Electronica, Dance & Electronic",$1.29,2013 Universal Island Records under exclusive licence to Universal Music Operations Limited,4:27,"June 11, 2013"
132,0,Toyfriend (Continuous Mix Version),David Guetta,One Love,"Dance, Music",$1.29,2010 Gum Prod under exclusive license to Parlophone Music France,2:51,"August 21, 2009",No Money No Love,David Guetta,Listen,Dance & Electronic,$1.29,2015 If Moving Your Mine,3:57,"November 24, 2014"
3,0,Slow Down (Reggae Dub Remix),Selena Gomez,Slow Down Reggae Remixes Single,"Reggae, Music, Electronic, Dance, Rock",$1.29,2013 Hollywood Records Inc.,3:15,"August 20, 2013",Good For You (A$AP Rocky Remix),Selena Gomez,Good For You (Remixes),Pop,$1.29,2015 Interscope Records,3:01,"September 4, 2015"
510,0,Gold,Macklemore & Ryan Lewis,The Heist,"Hip-Hop/Rap, Music, Rap, Alternative Rap, West Coast Rap",$1.29,"2012 Macklemore, LLC.",4:11,"August 1, 2012",Neon Cathedral,Macklemore & Ryan Lewis,The Heist,Rap & Hip-Hop,$1.29,2014 Selena Garcia & Steven Gomez,4:34,"October 9, 2012"
337,0,"Young, Wild & Free",Snoop Dogg,Mac and Devin Go to High School (Music from and Inspired By the Movie),"Soundtrack, Music, Hip-Hop/Rap, West Coast Rap, Gangsta Rap, Hardcore Rap, Rap, Soundtrack",$1.99,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:12,"December 12, 2011",No Thang On Me,Snoop Dogg,R&G ( Rhythm & Gangsta ) : The Masterpiece,"Gangsta & Hardcore, Rap & Hip-Hop",$0.99,(C) 2004 Geffen Records,4:41,"November 16, 2004"
218,1,The Back Roads and the Back Row,Cole Swindell,Cole Swindell,"Country, Music, Contemporary Country",$1.29,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,3:41,"February 18, 2014",The Back Roads & The Back Row,Cole Swindell,Cole Swindell,Country,$1.29,"2011 UMG Recordings, Inc.",3:44,"February 18, 2014"
391,1,Going Away For a While,Brett Eldredge,Illinois,"Country, Music, Contemporary Country, Honky Tonk, Traditional Country",$1.29,2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company,3:13,"September 11, 2015",Going Away For A While,Brett Eldredge,Illinois,Country,$1.29,(c) Phonotype,3:15,"September 11, 2015"
514,0,Wind Up,Major Lazer,Free the Universe,"Electronic, Music, Rock, Reggae, Modern Dancehall, Dance",$1.29,2013 Secretly Canadian / Mad Decent,4:27,"June 18, 2013",Jah No Partial,Major Lazer,Free the Universe,Dance & Electronic,$1.29,2013 Secretly Canadian / Mad Decent,4:12,"April 16, 2013"
175,0,Beautiful Now (Charlie Darker Remix),Zedd,Beautiful Now (Remixes) - EP,"Dance, Music",$1.29,2015 Interscope Records,4:15,"July 10, 2015",Spectrum (Deniz Koyu Remix),Zedd,Spectrum EP,Dance & Electronic,$1.29,2012 Interscope Records,6:35,"July 31, 2012"
471,0,Popular,Lil Wayne & Lil Twist,I Am Not a Human Being,"Hip-Hop/Rap, Music, Rap, Hardcore Rap, Dirty South",$1.29,2010 Cash Money Records Inc.,4:40,"November 15, 2010",No Worries,Lil Wayne,I Am Not A Human Being II,Rap & Hip-Hop,$1.29,2005 Secretly Canadian,3:42,"March 26, 2013"
351,0,Remember You,Wiz Khalifa,O.N.I.F.C.,"Hip-Hop/Rap, Music, East Coast Rap, Hardcore Rap, Rap",$1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,"December 4, 2012",Let It Go,Wiz Khalifa,O.N.I.F.C.,Rap & Hip-Hop,$1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:18,"December 4, 2012"
196,0,Second Chance (Live Acoustic from Kansas City),Shinedown,Somewhere In the Stratosphere,"Rock, Music, Metal, Alternative, Hard Rock",$1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States.,5:06,"April 18, 2011",Heroes (Live Acoustic From Kansas City),Shinedown,Somewhere In The Stratosphere,Rock,$1.29,2005 MCA Nashville,8:09,"April 18, 2011"
446,0,,,,,,,,,Memories (One Love Remix),David Guetta,One Love,Dance & Electronic,$1.29,2014 Swedish House Mafia Holdings Ltd under exclusive license to Virgin Records Ltd,3:30,"August 21, 2009"
185,0,Illusion (Echosmith),Zedd,True Colors,"Dance, Music, Electronic",$1.29,2015 Interscope Records,6:30,"May 18, 2015",Papercut (feat Troye Sivan),Zedd,True Colors,Dance & Electronic,$1.29,2015 Interscope Records,7:23,"May 18, 2015"
113,0,Dangerous (Robin Schulz Remix Radio Edit),David Guetta,Listen,"Dance, Music, Rock, House, Electronic, French Pop",$1.29,2014 What A Music Ltd under exclusive license to Parlophone/Warner Music France under exclusive license to Atlantic Recording Corporation for the United States All rights reserved,3:20,"November 24, 2014",Lovers on the Sun ( feat Sam Martin ),David Guetta,Listen,Dance & Electronic,$1.29,2015 If Moving Your Mine,3:23,"November 24, 2014"
279,0,,,,,,,,,Rewind (Monty),Fetty Wap,Fetty Wap,Rap & Hip-Hop,$1.29,"2000 Mute Records Ltd, a BMG Company under exclusive license to INgrooves",5:36,"September 25, 2015"
338,0,True Colors,Wiz Khalifa,Blacc Hollywood,"Hip-Hop/Rap, Music, Rap, East Coast Rap, Hardcore Rap, Rock",$1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company,4:15,"August 19, 2014",So High (feat Ghost Loft),Wiz Khalifa,Blacc Hollywood,Rap & Hip-Hop,$1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States A Warner Music Group Company,4:09,"August 19, 2014"
286,1,Cowboy Boots,Macklemore & Ryan Lewis,The Heist,"Hip-Hop, Music, Rap, West Coast Rap, Alternative Rap",$1.29,2012 Macklemore LLC,4:15,"October 9, 2012",Cowboy Boots,Macklemore & Ryan Lewis,The Heist,Rap & Hip-Hop,$1.29,2014 Selena Garcia & Steven Gomez,4:17,"October 9, 2012"
138,0,Toyfriend (Continuous Mix Version),David Guetta,One Love,"Dance, Music",$1.29,2010 Gum Prod under exclusive license to Parlophone Music France,2:51,"August 21, 2009",No Money no Love (feat. Elliphant & Ms. Dynamite),David Guetta,Listen,Dance & Electronic,$1.29,2015 If Moving Your Mine,3:57,"November 24, 2014"
226,0,Piensas en M ' ( Remix ),Nicky Jam,Nicky Jam Hits,"Latin Urban, Music, Latino",$0.99,2014 La Industria Inc. under licence to Codiscos S.A.S.,4:46,"September 9, 2014",Voy a Beber (Remix),Nicky Jam,"Greatest Hits, Vol. 1","International, Latin Music",$0.99,(C) 2014 La industria Inc,3:44,"November 4, 2014"
285,0,Otherside Remix,Macklemore & Ryan Lewis,Otherside Remix - Single,"Hip-Hop/Rap, Music",$0.99,"2011 Macklemore, LLC",6:10,"August 31, 2011",Gim Me Something Good,Ryan Adams,Ten Songs From Live At Carnegie Hall,Rock,$1.29,2015 PaxAmericana Recording Company under exclusive license to Blue Note Records,6:36,"June 9, 2015"
129,0,Toyfriend (Continuous Mix Version),David Guetta,One Love,"Dance, Music",$1.29,2010 Gum Prod under exclusive licence to Parlophone Music France,2:51,"August 21, 2009",On The Dancefloor (Continuous Mix Version),David Guetta,One Love,Dance & Electronic,$1.29,2014 Swedish House Mafia Holdings Ltd under exclusive license to Virgin Records Ltd,4:16,"August 21, 2009"
364,0,Remember You,Wiz Khalifa,O.N.I.F.C.,"Hip-Hop/Rap, Music, East Coast Rap, Hardcore Rap, Rap",$1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,"December 4, 2012",The Bluff (Cam' Ron Remix),Wiz Khalifa,O.N.I.F.C.,Rap & Hip-Hop,$1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:48,"December 4, 2012"
236,0,If I Am a Stranger,Ryan Adams,Live After Deaf,"Singer/Songwriter, Music, Rock",$0.99,2012 PAXAM RECORDS,5:10,"July 2, 2012","Lucky Now (Live At Carnegie Hall / November 17, 2014)",Ryan Adams,Live At Carnegie Hall,Rock,$1.29,2015 PaxAmericana Recording Company under exclusive licence to Blue Note Records,6:01,"April 21, 2015"
536,0,Sumthin Like This Night,Snoop Dogg and Gorillaz,Doggumentary,"Hip-Hop/Rap, Music, Rock, Gangsta Rap, West Coast Rap",$1.29,"2011 Capitol Records, LLC. All rights reserved. Unauthorized reproduction is a violation of applicable laws.",3:37,"March 29, 2011",This Weed Iz Mine (Wiz Khalifa Remix),Snoop Dogg,Doggumentary,"Rap & Hip-Hop, West Coast",$1.29,"2011 Capitol Records, LLC",3:43,"March 29, 2011"
41,1,Nothing Would Be Better,Nick Jonas,Nick Jonas,"Pop, Music, Christian & Gospel, Gospel, Pop/Rock, Teen Pop, Rock",$1.29,2014 Island Records a division of UMG Recordings Inc / Safehouse Records LLC,4:34,"November 10, 2014",Nothing Would Be Better,Nick Jonas,Nick Jonas,Pop,$1.29,2014 Island Records/Safehouse Records LLC a division of UMG Recordings Inc,4:34,"November 10, 2014"
39,0,Get Free (Andy C remix),Major Lazer,Get Free - Single,"Electronic, Music, Dance, Rock, Electronica",$1.29,2013 Secretly Canadian / Mad Decent,5:31,"February 27, 2013",Break Free (Zedd),Major Lazer,Get It: Hip-Hop & Pop for Now,Dance & Electronic,$1.29,2013 Secretly Canadian / Mad Decent,3:34,
454,0,Voices (Sasha Keable),Disclosure,Settle,"Electronic, Music",$1.29,2014 Universal Island Records under exclusive licence to Universal Music Operations Limited,4:09,"April 15, 2014",Help Me Lose My Mind,Disclosure,Settle,"Electronica, Dance & Electronic",$1.29,2013 Universal Island Records under a division of Universal Music Operations Limited,4:05,"June 11, 2013"
