id,label,left_name,left_address,left_city,left_phone,left_category,left_class,right_name,right_address,right_city,right_phone,right_category,right_class
170,0,Ralph's Diner,3000 Las Vegas Blvd S,Las Vegas,702-732-6330,coffee shops/diners,448,Sterling Brunch,3645 Las Vegas Blvd S,Las Vegas,702-739-4651,eclectic,673
171,0,Tadich Grill,240 California St.,San Francisco,415-391-2373,seafood,519,Aqua,252 California St.,San Francisco,415-956-9662,american (new),95
172,0,sanppo,1702 Post St.,San Francisco,415-346-3486,asian,510,postrio,545 Post St.,San Francisco,415-776-7825,californian,109
173,1,Restaurant Katsu,1972 N. Hillhurst Ave.,Los Angeles,213-665-1891,asian,10,Katsu,1972 Hillhurst Ave.,Los Feliz,213-665-1891,japanese,10
174,0,Petrossian,182 W. 58th St.,New York,212-245-2214,french bistro,52,Felidia,243 E. 58th St.,New York City,212-758-1479,italian (new),33
175,0,Zuni Cafe & Grill,1658 Market St.,San Francisco,415-552-2522,mediterranean,532,Cafe Flore,2298 Market St.,San Francisco,415-621-8579,californian,722
176,0,La Folie,2316 Polk St.,San Francisco,415-776-5577,french bistro,104,Swan Oyster Depot,1517 Polk St.,San Francisco,415-673-1101,seafood restaurant,746
177,0,bistro,3400 Las Vegas Blvd S,Las Vegas,702-791-7111,continental,429,Michael's (Las Vegas),3595 Las Vegas Blvd S,Las Vegas,702-737-7111,continental,664
178,0,Virgil's,152 W 44th St,New York,212-921-9494,american,66,Les Celebrites,155 W 58th St,New York City,212-484-5113,french (classic),42
179,0,Virgil's,152 W. 44th St.,New York,212-921-9494,american (new),66,Petrossian,182 W. 58th St.,New York City,212-245-2214,russian (new),52
180,0,Abbey,163 Ponce De Leon Ave.,Atlanta,404-876-8532,international,379,Tortillas,774 Ponce De Leon Ave. NE,Atlanta,404-892-0193,tex-mex,716
181,0,Ritz-Carlton Atlanta,181 Peachtree St.,Atlanta,404-659-0400,continental,91,Morton's of Chicago (Atlanta),303 Peachtree St. NE,Atlanta,404-577-4366,Steakhouses,704
182,0,Bertolini's,3570 Las Vegas Blvd S,Las Vegas,702-735-4663,italian,427,Tre Visi,3799 Las Vegas Blvd S,Las Vegas,702-891-7331,italian,674
183,0,Mon Kee Seafood Restaurant,679 N Spring St,Los Angeles,213-628-6717,asian,147,Lombardi's,32 Spring St,New York City,212-941-7994,pizza,625
184,0,lespinasse,2 E 55th St,New York,212-339-6719,american (new),43,felidia,243 E 58th St,New York City,212-758-1479,italian (new),33
185,0,Posto,14928 Ventura Blvd.,Sherman Oaks,818-784-4400,italian,156,Art's Deli,12224 Ventura Blvd.,Studio City,818-762-1221,delis,1
186,0,Toulouse,B Peachtree Rd.,Atlanta,404-351-9533,french bistro,92,Ritz-Carlton Cafe (Buckhead),3434 Peachtree Rd. NE,Atlanta,404-237-2700,american new,89
187,0,Bone's,3130 Piedmont Road,Atlanta,404-237-2663,american,76,Rae's,2901 Pico Boulevard,Santa Monica,310-828-7937,diners,589
188,0,The Palm,9001 Santa Monica Blvd.,Los Angeles,310-550-8811,american,15,La Cachette,10506 Little Santa Monica Blvd.,Century City,310-470-4992,french (new),568
189,0,Le Perigord,405 E 52nd St,New York,212-755-6244,french bistro,291,Four Seasons,99 E 52nd St,New York City,212-754-9494,american new,34
190,1,Aquavit,13 W. 54th St.,New York,212-307-7311,continental,24,Aquavit,13 W. 54th St.,New York City,212-307-7311,scandinavian,24
191,0,bistro,3400 Las Vegas Blvd S,Las Vegas,702-791-7111,continental,429,Coyote Cafe (Las Vegas),3799 Las Vegas Blvd S,Las Vegas,702-891-7349,southwestern,68
192,0,Pinot Bistro,12969 Ventura Blvd.,Los Angeles,818-990-0500,french bistro,18,Sushi Nozawa,11288 Ventura Blvd.,Studio City,818-508-7017,japanese,595
193,0,Carnival World,3700 W Flamingo Rd,Las Vegas,702-252-7777,buffets,435,Buzio's in the Rio,3700 W Flamingo Rd,Las Vegas,702-252-7697,seafood,658
194,1,Fenix,8358 Sunset Blvd West,Hollywood,213-848-6677,american,7,Fenix at the Argyle,8358 Sunset Blvd,W. Hollywood,213-848-6677,french (new),7
195,0,Yolie's,3900 Paradise Rd.,Las Vegas,702-794-0700,steak houses,452,Rae's,2901 Pico Blvd.,Santa Monica,310-828-7937,diners,589
196,0,Luna Si,1931 Peachtree Rd.,Atlanta,404-355-5993,continental,405,Palm The ( Atlanta ),3391 Peachtree Rd. NE,Atlanta,404-814-1955,Steakhouses,709
197,0,La Reserve,4 W 49th St,New York,212-247-2993,french bistro,281,Wollensky's Grill,205 E 49th St,New York City,212-753-0444,steakhouses (american),653
198,0,Le Colonial,149 E 57th St,New York,212-752-0808,asian,286,Shun Lee Palace,155 E 55th St,New York City,212-371-8844,chinese,60
199,0,Pinot Bistro,12969 Ventura Blvd.,Los Angeles,818-990-0500,french bistro,18,Cafe Bizou,14016 Ventura Blvd.,Sherman Oaks,818-788-3536,french bistro,3
200,0,Gallagher's,228 W 52nd St,New York,212-245-5336,american,254,Edison Cafe,228 W 47th St,New York City,212-840-5000,diners,611
201,0,Le Marais,150 W 46th St,New York,212-869-0900,american,290,Les Celebrites,155 W 58th St,New York City,212-484-5113,french (classic),42
202,0,Margarita's Mexican Cantina,3120 Las Vegas Blvd S,Las Vegas,702-794-8200,mexican,444,Tre Visi,3799 Las Vegas Blvd S,Las Vegas,702-891-7331,italian,674
203,0,Border Grill,4th St.,Los Angeles,310-451-1655,mexican,116,Water Grill,544 S. Grand Ave.,Los Angeles,213-891-0900,seafood,600
204,0,em press court,3570 las vegas blvd s,Las Vegas,702-731-7888,asian,438,moongate,3400 las vegas blvd s,Las Vegas,702-791-7352,chinese,666
205,0,cafe michelle,1350 e flamingo rd,las vegas,702-735-8686,american (new),432,buzio s in the rio,3700 w flamingo rd,las vegas,702-252-7697,seafood (new),658
206,0,The Bacchanal,3570 Las Vegas Blvd S,Las Vegas,702-731-7525,only in las vegas,449,Emril's New Orleans Fish House,3799 Las Vegas Blvd S,Las Vegas,702-891-7374,seafood,659
207,0,Mikado,3400 Las Vegas Blvd S,Las Vegas,702-791-7111,asian,446,Chin's,3200 Las Vegas Blvd S,Las Vegas,702-733-8899,chinese,67
208,0,steak house,2880 Las Vegas Blvd S,Las Vegas,702-734-0410,steak houses,72,Steakhouses The,128 E Fremont St,Las Vegas,702-382-1600,steakhouses,671
209,1,Rose Pistola,532 Columbus Ave.,San Francisco,415-399-0499,italian,111,Rose Pistola,532 Columbus Ave.,San Francisco,415-399-0499,italian,111
210,1,La Cote Basque,60 W 55th St between 5th and 6th Ave,New York,212-688-6525,french bistro,40,La Cote Basque,60 W 55th St,New York City,212-688-6525,french classic,40
211,0,Ernie's,2150 Broadway between 75th and 76th Sts.,New York,212-496-1588,american,234,Joe's,1023 Abbot Kinney Blvd.,Venice,310-399-5811,american (new),560
212,1,Le Chardonnay,8284 Melrose Ave.,Los Angeles,213-655-8880,french bistro,12,Le Chardonnay ( Los Angeles ),8284 Melrose Ave.,Los Angeles,213-655-8880,french bistro,12
213,0,Kabuto Sushi,5116 Geary Blvd.,San Francisco,415-752-5652,asian,486,Khan Toke Thai House,5937 Geary Blvd.,San Francisco,415-668-6654,thai,103
214,0,Le Perigord,405 E 52nd St,New York,212-755-6244,french bistro,291,March,405 E 58th St,New York City,212-754-6272,american new,46
215,0,em press court,3570 Las Vegas Blvd S,Las Vegas,702-731-7888,asian,438,em eril s new orleans fish house,3799 Las Vegas Blvd S,Las Vegas,702-891-7374,seafood,659
216,0,Manhattan Ocean Club,57 W. 58th St.,New York,212-371-7777,seafood,45,Petrossian,182 W. 58th St.,New York City,212-245-2214,russian,52
217,0,Coyote Cafe,3799 Las Vegas Blvd S,Las Vegas,702-891-7349,southwestern,68,Moongate,3400 Las Vegas Blvd S,Las Vegas,702-791-7352,chinese,666
218,0,Des Alpes,732 Broadway,San Francisco,415-788-9900,french bistro,468,Peter Luger Steak House,178 Broadway,Brooklyn,718-387-7400,steakhouses (american),637
219,0,Lincoln Tavern,51 W 64th St,New York,212-721-8271,american,294,Cafe Des Artistes,1 W 67th St,New York City,212-877-3500,french (classic),27
220,0,Bertolini's,3570 Las Vegas Blvd S,Las Vegas,702-735-4663,italian,427,Palace Court,3570 Las Vegas Blvd S,Las Vegas,702-731-7110,french (new),70
221,0,Indigo Coastal Grill,1397 N Highland Ave,Atlanta,404-876-0676,caribbean,84,Uncle Bill's Pancake House,1305 Highland Ave,Manhattan Beach,310-545-5177,diners,599
222,0,Dante's Down The Hatch Buckhead,3380 Peachtree Rd.,Atlanta,404-266-1600,continental,393,Ritz-Carlton Cafe (Buckhead),3434 Peachtree Rd. NE,Atlanta,404-237-2700,American (New),89
223,0,Art's Delicatessen,12224 Ventura Blvd.,Studio City,818-762-1221,american,1,Pinot Bistro,12969 Ventura Blvd.,Studio City,818-990-0500,french bistro,18
224,0,Cafe Adriano,3347 Fillmore St.,San Francisco,415-474-4180,italian,461,Trio Cafe,1870 Fillmore St.,San Francisco,415-563-2248,american,749
225,0,Tom Tom,3393 Peachtree Rd.,Atlanta,404-264-1163,continental,422,Georgia Grille,2290 Peachtree Rd.,Atlanta,404-352-3517,southwestern,81
226,0,Coyote Cafe,3799 Las Vegas Blvd S,Las Vegas,702-891-7349,southwestern,68,Tre Visi,3799 Las Vegas Blvd S,Las Vegas,702-891-7331,italian,674
227,0,Bone's,3130 Piedmont Road,Atlanta,404-237-2663,american,76,Duke's,8909 Sunset Boulevard,West Hollywood,310-652-3100,coffee shops,551
228,0,Gallagher's,228 W 52nd St,New York,212-245-5336,american,254,21 Club,21 W 52nd St,New York City,212-582-7200,American (new),23
229,0,Mikado,3400 Las Vegas Blvd S,Las Vegas,702-791-7111,asian,446,Em Eril's New Orleans Fish House,3799 Las Vegas Blvd S,Las Vegas,702-891-7374,seafood,659
230,0,The Palm,9001 Santa Monica Blvd.,Los Angeles,310-550-8811,american,15,Cafe Blanc,9777 Little Santa Monica Blvd.,Beverly Hills,310-888-0108,pacific new wave,546
231,0,Ritz-Carlton Restaurant,181 Peachtree St.,Atlanta,404-659-0400,continental,91,Ritz-Carlton Cafe ( Atlanta ),181 Peachtree St.,Atlanta,404-659-0400,American ( New ),711
232,1,Brasserie Le Coze,3393 Peachtree Rd.,Atlanta,404-266-1440,french bistro,77,Brasserie Le Coze,3393 Peachtree Rd.,Atlanta,404-266-1440,french bistro,77
233,0,Margarita's Mexican Cantina,3120 Las Vegas Blvd S,Las Vegas,702-794-8200,mexican,444,Sterling Brunch,3645 Las Vegas Blvd S,Las Vegas,702-739-4651,eclectic,673
234,0,dawat,210 E 58th St,New York,212-355-7555,asian,32,lutece,249 E 50th St,New York City,212-752-2225,french (classic),44
235,0,Union Square Cafe,21 E 16th St,New York,212-243-4020,american (new),65,Arcadia,21 E 62nd St,New York City,212-223-2900,american (new),603
236,1,Patina,5955 Melrose Ave.,Los Angeles,213-467-1108,californian,16,Patina,5955 Melrose Ave.,Los Angeles,213-467-1108,californian,16
237,0,Ritz-Carlton Atlanta,181 Peachtree St.,Atlanta,404-659-0400,continental,91,Alon's at the Terrace,659 Peachtree St.,Atlanta,404-724-0444,sandwiches,676
238,0,Art's Delicatessen,12224 Ventura Blvd.,Studio City,818-762-1221,american,1,Cafe Bizou,14016 Ventura Blvd.,Sherman Oaks,818-788-3536,french bistro,3
239,0,Dining Room Ritz-Carlton Buckhead,3434 Peachtree Rd.,Atlanta,404-237-2700,international,90,Nava,3060 Peachtree Rd.,Atlanta,404-240-1984,southwestern,706
240,0,Chin's,3200 Las Vegas Blvd S,Las Vegas,702-733-8899,asian,67,Sterling Brunch,3645 Las Vegas Blvd S,Las Vegas,702-739-4651,eclectic,673
241,0,Cafe Roma,3570 Las Vegas Blvd S,Las Vegas,702-731-7547,coffee shops/diners,433,Coyote Cafe (Las Vegas),3799 Las Vegas Blvd S,Las Vegas,702-891-7349,southwestern,68
242,0,Palace Court,3570 Las Vegas Blvd S,Las Vegas,702-731-7547,continental,70,Monte Carlo,3145 Las Vegas Blvd S,Las Vegas,702-733-4524,French (New),665
243,0,21 club,21 w 52nd st,New York,212-582-7200,american,23,Arcadia,21 e 62nd st,New York City,212-223-2900,American (new),603
244,0,Arnie Morton's of Chicago,435 S. La Cienega Blvd.,Los Angeles,310-246-1501,american (new),0,Morton's of Chicago (Las Vegas),3200 Las Vegas Blvd. S.,Las Vegas,702-893-0703,steakhouses,667
245,0,Chiam,160 E. 48th St.,New York,212-371-2323,asian,218,Dawat,210 E. 58th St.,New York City,212-355-7555,indian,32
246,0,TomTom,3393 Peachtree Rd.,Atlanta,404-264-1163,continental,422,Ritz-Carlton Cafe (Buckhead),3434 Peachtree Rd. NE,Atlanta,404-237-2700,American (New),89
247,0,des alpes,732 Broadway,San Francisco,415-788-9900,french bistro,468,pho hoa,642 Broadway,New York City,213-626-5530,vietnamese,585
248,0,Camille's,1186 N Highland Ave,Atlanta,404-872-7203,italian,388,Indigo Coastal Grill,1397 N Highland Ave,Atlanta,404-876-0676,eclectic,84
249,0,Cafe Adriano,3347 Fillmore St.,San Francisco,415-474-4180,italian,461,Plumpjack Cafe,3127 Fillmore St.,San Francisco,415-563-4755,american (new),108
250,1,cafe lalo,201 W 83rd St,New York,212-496-6031,coffee bar,26,cafe lalo,201 W 83rd St,New York City,212-496-6031,coffeehouses,26
251,0,The Bacchanal,3570 Las Vegas Blvd S,Las Vegas,702-731-7525,only in las vegas,449,Sterling Brunch,3645 Las Vegas Blvd S,Las Vegas,702-739-4651,eclectic,673
252,0,Margarita's Mexican Cantina,3120 Las Vegas Blvd S,Las Vegas,702-794-8200,mexican,444,Palace Court,3570 Las Vegas Blvd S,Las Vegas,702-731-7110,french (new),70
253,0,Shun Lee West,43 W 65th St,New York,212-371-8844,asian,60,John's Pizzeria,48 W 65th St,New York City,212-721-7001,pizza,618
254,0,Chin's,3200 Las Vegas Blvd S,Las Vegas,702-733-8899,asian,67,Buccaneer Bay Club,3300 Las Vegas Blvd S,Las Vegas,702-894-7350,continental,657
255,0,Felidia,243 E. 58th St.,New York,212-758-1479,italian,33,Lutece,249 E. 50th St.,New York City,212-752-2225,french (classic),44
256,0,Chin's,3200 Las Vegas Blvd S,Las Vegas,702-733-8899,asian,67,Morton's of Chicago (Las Vegas),3200 Las Vegas Blvd S,Las Vegas,702-893-0703,steakhouses,667
257,0,Art's Delicatessen,12224 Ventura Blvd.,Studio City,818-762-1221,american (new),1,Mulberry St.,17040 Ventura Blvd.,Encino,818-906-8881,pizza,580
258,0,Sea Grill,19 W 49th St,New York,212-332-7610,seafood,345,Mesa Grill,102 Fifth Ave,New York City,212-807-7400,southwestern,47
259,0,Smith & Wollensky,201 E 49th St,New York,212-753-1530,american,62,Sparks Steak House,210 E 46th St,New York City,212-687-4855,steakhouses,641
260,0,Rex Il Ristorante,617 S. Olive St.,Los Angeles,213-627-2300,italian,19,Bernard's,515 S. Olive St.,Los Angeles,213-612-1580,continental,539
261,0,Bertolini's,3570 Las Vegas Blvd S,Las Vegas,702-735-4663,italian,427,Steak House The,2880 Las Vegas Blvd S,Las Vegas,702-734-0410,steakhouses,72
262,0,Cafe Pierre,2 E 61st St,New York,212-940-8185,french bistro,203,Cafe Flore,2298 Market St,San Francisco,415-621-8579,californian (new),722
263,0,Le Jardin,25 Cleveland Pl Near Spring St,New York,212-343-9599,french bistro,288,Le Bernardin,155 W 51st St,New York City,212-489-1515,seafood,41
264,0,Gianni's,15 Fulton St.,New York,212-608-7300,seafood,255,Patsy's Pizza,19 Old Fulton St.,Brooklyn,718-858-4300,pizza,636
265,0,Vong,200 E. 54th St.,New York,212-486-9592,american (new),373,Jo Jo,160 E. 64th St.,New York City,212-223-5656,french bistro (new),38
266,0,Planet Hollywood,140 W 57th St,New York,212-333-7827,american,328,Les Celebrites,155 W 58th St,New York City,212-484-5113,french (classic),42
267,0,Le Chardonnay,8284 Melrose Avenue,Los Angeles,213-655-8880,french bistro,12,Patina,5955 Melrose Avenue,Los Angeles,213-467-1108,californian (new),16
268,0,Chin's,3200 Las Vegas Blvd S,Las Vegas,702-733-8899,asian,67,Steak House The,2880 Las Vegas Blvd S,Las Vegas,702-734-0410,steakhouses,72
269,0,Dining Room Ritz-Carlton Buckhead,3434 Peachtree Rd.,Atlanta,404-237-2700,international,90,Georgia Grille,2290 Peachtree Rd.,Atlanta,404-352-3517,southwestern,81
270,1,21 club,21 w 52nd st,New York,212-582-7200,american,23,21 club,21 w 52nd st,New York City,212-582-7200,American ( New ),23
271,0,Bally's Big Kitchen,3645 Las Vegas Blvd S,Las Vegas,702-739-4111,buffets,424,Tre Visi,3799 Las Vegas Blvd S,Las Vegas,702-891-7331,italian,674
272,0,Hard Rock Cafe,8600 Beverly Blvd.,Los Angeles,310-276-7605,american (new),137,Jan's Family Restaurant,8424 Beverly Blvd.,Los Angeles,213-651-2866,coffee shops,557
273,0,California Pizza Kitchen,207 S. Beverly Dr.,Los Angeles,310-275-1101,californian,121,Ruth's Chris Steak House ( Los Angeles ),224 S. Beverly Dr.,Beverly Hills,310-859-8744,steakhouses,593
274,1,Matsuhisa,129 N. La Cienega Blvd.,Beverly Hills,310-659-9639,asian,14,Matsuhisa,129 N. La Cienega Blvd.,Beverly Hills,310-659-9639,seafood,14
275,1,Steak House,2880 Las Vegas Blvd S,Las Vegas,702-734-0410,steak houses,72,Steak House The,2880 Las Vegas Blvd S,Las Vegas,702-734-0410,steakhouses,72
276,0,Cafe Ritz-Carlton Buckhead,3434 Peachtree Rd.,Atlanta,404-237-2700,ext 6108 international,89,Georgia Grille,2290 Peachtree Rd.,Atlanta,404-352-3517,southwestern,81
277,0,California Culinary Academy,625 Polk St.,San Francisco,415-771-3500,french bistro,463,La Folie,2316 Polk St.,San Francisco,415-776-5577,french (new),104
278,0,Steak House,2880 Las Vegas Blvd S,Las Vegas,702-734-0410,steak houses,72,Tre Visi,3799 Las Vegas Blvd S,Las Vegas,702-891-7331,italian,674
279,0,osteria al droge,142 W. 44th St.,New York,212-944-3643,italian,317,petrossian,182 W. 58th St.,New York City,212-245-2214,russian,52
280,1,Pano's and Paul's,1232 W Paces Ferry Rd,Atlanta,404-261-3662,international,88,Pano's & Paul's,1232 W Paces Ferry Rd,Atlanta,404-261-3662,American (New),88
281,0,Margarita's Mexican Cantina,3120 Las Vegas Blvd S,Las Vegas,702-794-8200,mexican,444,Buccaneer Bay Club,3300 Las Vegas Blvd S,Las Vegas,702-894-7350,continental,657
282,0,feast,2411 W. Sahara Ave.,Las Vegas,702-367-2411,buffets,439,Mayflower Cuisinier,4750 W. Sahara Ave.,Las Vegas,702-870-8432,chinese,663
283,0,Le Chantilly,106 E 57th St,New York,212-751-2931,french bistro,285,Shun Lee Palace,155 E 55th St,New York City,212-371-8844,chinese,60
284,0,Palisades,1829 Peachtree Rd.,Atlanta,404-350-6755,continental,410,Palm The Atlanta,3391 Peachtree Rd. NE,Atlanta,404-814-1955,Steakhouses,709
285,0,Orso,322 W. 46th St.,New York,212-489-7212,italian,316,Virgil's Real BBQ,152 W. 44th St.,New York City,212-921-9494,bbq,66
286,0,Plumpjack Cafe,3201 Fillmore St.,San Francisco,415-563-4755,mediterranean,108,Trio Cafe,1870 Fillmore St.,San Francisco,415-563-2248,american,749
287,0,lespinasse,2 E 55th St,New York,212-339-6719,american (new),43,La Cote Basque,60 W 55th St,New York City,212-688-6525,french (classic),40
288,0,R.J.'s Uptown Kitchen & Wine Bar,870 N Highland Ave,Atlanta,404-875-7775,american (new),413,Uncle Bill's Pancake House,1305 Highland Ave,Manhattan Beach,310-545-5177,diners (american),599
289,0,Helmand,430 Broadway,San Francisco,415-362-0641,greek and middle eastern,479,Peter Luger Steak House,178 Broadway,Brooklyn,718-387-7400,steakhouses,637
290,0,Orleans,11705 National Blvd.,Los Angeles,310-479-4187,cajun,152,Indo Cafe,10428 1/2 National Blvd.,Los Angeles,310-815-1290,indonesian,556
291,0,Margarita's Mexican Cantina,3120 Las Vegas Blvd S,Las Vegas,702-794-8200,mexican,444,Emril's New Orleans Fish House,3799 Las Vegas Blvd S,Las Vegas,702-891-7374,seafood,659
292,0,palio,151 W 51st St,New York,212-245-4850,italian,320,Le Bernardin,155 W 51st St,New York City,212-489-1515,seafood,41
293,0,The Bacchanal,3570 Las Vegas Blvd S,Las Vegas,702-731-7525,only in las vegas,449,Coyote Cafe (Las Vegas),3799 Las Vegas Blvd S,Las Vegas,702-891-7349,southwestern,68
294,0,2223,2223 Market St.,San Francisco,415-431-0692,american,453,Cafe Flore,2298 Market St.,San Francisco,415-621-8579,californian,722
295,0,Betelnut,2030 Union St.,San Francisco,415-929-8855,asian,456,Doidge's,2217 Union St.,San Francisco,415-921-2149,american,726
296,0,Manora,3226 Mission St.,San Francisco,415-861-6224,asian,494,Shiro,1505 Mission St. S.,Pasadena,818-799-4774,pacific new wave,594
297,0,San Pietro,18 E 54th St,New York,212-753-9015,italian,342,Oceana,55 E 54th St,New York City,212-759-5941,seafood,50
298,0,Posto,14928 Ventura Blvd.,Sherman Oaks,818-784-4400,italian,156,Pinot Bistro,12969 Ventura Blvd.,Studio City,818-990-0500,french bistro,18
299,1,Philippe's The Original,1001 N Alameda St,Los Angeles,213-628-3781,american,17,Philippe The Original,1001 N Alameda St,Chinatown,213-628-3781,cafeterias,17
300,0,Chin's,3200 Las Vegas Blvd S,Las Vegas,702-733-8899,asian,67,Moongate,3400 Las Vegas Blvd S,Las Vegas,702-791-7352,chinese,666
301,0,Masa,648 Bush St.,San Francisco,415-989-7154,french bistro,106,Teresa's,80 Montague St.,New York City,718-520-2910,polish cuisine,647
302,0,Circus Circus,2880 Las Vegas Blvd S,Las Vegas,702-734-0410,buffets,437,Steak House The,2880 Las Vegas Blvd S,Las Vegas,702-734-0410,steakhouses,72
303,0,Hedgerose Heights Inn,490 E Paces Ferry Rd,Atlanta,404-233-7673,international,82,Chops,70 W Paces Ferry Rd,Atlanta,404-262-2675,Steakhouses,687
304,0,Mavalli Palace,46 E 29th St,New York,212-679-5535,asian,306,Gramercy Tavern,42 E 20th St,New York City,212-477-0777,american (new),36
305,0,Morton's,8764 Melrose Ave.,Los Angeles,3102765205,american,148,Citrus,6703 Melrose Ave.,Los Angeles,2138570034,californian,6
306,0,Pen & Pencil,205 E 45th St,New York,212-682-8660,american,325,Wollensky's Grill,205 E 49th St,New York City,212-753-0444,steakhouses,653
307,0,Orso,322 W. 46th St.,New York,212-489-7212,italian,316,Sparks Steak House,210 E. 46th St.,New York City,212-687-4855,steakhouses,641
308,0,Monkey Bar,60 E 54th St,New York,212-838-2600,american,308,Oceana,55 E 54th St,New York City,212-759-5941,seafood,50
309,0,Four Seasons Grill Room,99 E 52nd St,New York,212-754-9494,american (new),34,La Grenouille,3 E 52nd St,New York City,212-752-1495,french (classic),623
310,0,Ralph's Diner,3000 Las Vegas Blvd S,Las Vegas,702-732-6330,coffee shops/diners,448,Moongate,3400 Las Vegas Blvd S,Las Vegas,702-791-7352,chinese,666
311,0,Cafe Ritz-Carlton Buckhead,3434 Peachtree Rd.,Atlanta,404-237-2700,ext 6108 international,89,Nava,3060 Peachtree Rd.,Atlanta,404-240-1984,Southwestern,706
312,0,La Caravelle,33 W 55th St,New York,212-586-4252,french bistro,39,Menchanko-tei,39 W 55th St,New York City,212-247-1585,japanese,627
313,0,Jewel of India,15 W 44th St,New York,212-869-5544,asian,273,Island Spice,402 W 44th St,New York City,212-765-1737,caribbean,37
314,0,Bertolini's,3570 Las Vegas Blvd S,Las Vegas,702-735-4663,italian,427,Madame Ching's,3300 Las Vegas Blvd S,Las Vegas,702-894-7111,asian,662
315,0,Manora,3226 Mission St.,San Francisco,415-861-6224,asian,494,La Taqueria,2889 Mission St.,San Francisco,415-285-7117,mexican,736
316,1,Cafe Bizou,14016 Ventura Blvd.,Sherman Oaks,818-788-3536,french bistro,3,Cafe Bizou,14016 Ventura Blvd.,Sherman Oaks,818-788-3536,french bistro,3
317,1,Palace Court,3570 Las Vegas Blvd S,Las Vegas,702-731-7547,continental,70,Palace Court,3570 Las Vegas Blvd S,Las Vegas,702-731-7110,french (new),70
318,0,California Culinary Academy,625 Polk St.,San Francisco,415-771-3500,french bistro,463,Mario's Bohemian Cigar Store Cafe,2209 Polk St.,San Francisco,415-776-8226,italian (new),737
319,0,Vong,200 E 54th St,New York,212-486-9592,american,373,Lutece,249 E 50th St,New York City,212-752-2225,french (classic),44
320,0,bolo,23 e 22nd st,New York,212-228-2200,mediterranean,191,arcadia,21 e 62nd st,New York City,212-223-2900,american (new),603
321,0,Cafe Ritz-Carlton Buckhead,3434 Peachtree Rd.,Atlanta,404-237-2700,ext 6108 international,89,Brasserie Le Coze,3393 Peachtree Rd.,Atlanta,404-266-1440,french bistro,77
322,0,Tavola Calda,7371 Melrose Ave.,Los Angeles,213-658-6340,italian,165,Johnny Rockets (LA),7507 Melrose Ave.,Los Angeles,213-651-3361,american,564
323,0,Fleur de Jour,348 E. 62nd St.,New York,212-355-2020,coffee bar,245,Arcadia,21 E. 62nd St.,New York City,212-223-2900,american (new),603
324,0,lespinasse,2 E 55th St,New York,212-339-6719,american (new),43,Shun Lee Palace,155 E 55th St,New York City,212-371-8844,chinese,60
325,1,dawat,210 E. 58th St.,New York,212-355-7555,asian,32,dawat,210 E. 58th St.,New York City,212-355-7555,indian,32
326,0,Bamboo Garden,4850 Flamingo Rd.,Las Vegas,702-871-3262,asian,425,Buzio's in the Rio,3700 W. Flamingo Rd.,Las Vegas,702-252-7697,seafood,658
327,0,Boulevard,1 Mission St.,San Francisco,415-543-6084,american,96,Shiro,1505 Mission St. S.,Pasadena,818-799-4774,pacific new wave,594
328,1,March,405 E 58th St,New York,212-754-6272,american,46,March,405 E 58th St,New York City,212-754-6272,American ( New ),46
329,0,Bally's Big Kitchen,3645 Las Vegas Blvd S,Las Vegas,702-739-4111,buffets,424,Chin's,3200 Las Vegas Blvd S,Las Vegas,702-733-8899,chinese,67
330,0,em press court,3570 las vegas blvd s,Las Vegas,702-731-7888,asian,438,monte carlo,3145 las vegas blvd s,Las Vegas,702-733-4524,french (new),665
331,1,Cafe Ritz-Carlton Buckhead,3434 Peachtree Rd.,Atlanta,404-237-2700,ext 6108 international,89,Ritz-Carlton Cafe (Buckhead),3434 Peachtree Rd. NE,Atlanta,404-237-2700,american (new),89
332,0,La Caravelle,33 W 55th St,New York,212-586-4252,french bistro,39,Aquavit,13 W 54th St,New York City,212-307-7311,scandinavian,24
333,1,Felidia,243 E 58th St,New York City,212-758-1479,italian,33,Felidia,243 E 58th St,New York City,212-758-1479,italian,33
334,0,em pire korea,6 e 32nd st,new york,212-725-1333,asian,233,la grenouille,3 e 52nd st,new york city,212-752-1495,french (classic),623
335,0,Helmand,430 Broadway,San Francisco,415-362-0641,greek and middle eastern,479,Pho Hoa,642 Broadway,New York City,213-626-5530,vietnamese,585
336,0,Palisades,1829 Peachtree Rd.,Atlanta,404-350-6755,continental,410,Ritz-Carlton Cafe,181 Peachtree St.,Atlanta,404-659-0400,american (new),711
337,1,Montrachet,239 W. Broadway Between Walker and White Sts.,New York,212-219-2777,french bistro,49,Montrachet,239 W. Broadway,New York City,212-219-2777,french bistro,49
338,0,Oritalia,1915 Fillmore St.,San Francisco,415-346-1333,Italian,501,Plumpjack Cafe,3127 Fillmore St.,San Francisco,415-563-4755,American (New),108
339,0,Palace Court,3570 Las Vegas Blvd S,Las Vegas,702-731-7547,continental,70,Emril's New Orleans Fish House,3799 Las Vegas Blvd S,Las Vegas,702-891-7374,seafood,659
340,0,Cafe Ritz-Carlton Buckhead,3434 Peachtree Rd.,Atlanta,404-237-2700,ext 6108 international,89,Brookhaven Cafe,4274 Peachtree Rd.,Atlanta,404-231-5907,Vegetarian,682
