id,label,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released
75,0,Blame,Calvin Harris feat. John Newman,VAL -,Dance,USD 1.29,Sony Music Entertainment UK Limited,04:17,2014-11-10,Pray to God,Calvin Harris feat. HAIM,VAL -,Dance & Electronic,USD 1.29,"(C) 2015 Third Pardee Records, LLC under exclusive license to Interscope Records in the United States",04:31,2015-09-25
76,0,Otherside Remix ( Live ),Macklemore & Ryan Lewis,VAL -,Hip-Hop/Rap,USD 0.99,"Music 2011 Macklemore, LLC",06:10,VAL -,English Girls Approximately ( Live in London 2 ),Ryan Adams,Live After Deaf ( London 2 ),"Folk, Rock",USD 0.99,2012 PAXAM RECORDS,05:08,2012-07-02
77,1,Electro Man,Calvin Harris,VAL -,"Dance & Electronic, Pop, Rock",$0.99,SONY BMG MUSIC ENTERTAINMENT (UK) Limited,4:58,2007-06-11,Electro Man,Calvin Harris,I Created Disco,"Dance & Electronic, Pop, House",$0.99,2002 Defected Records Ltd,4:56,2012-02-22
78,0,Toyfriend (feat. Wynter Gordon) [Continuous Mix Version],David Guetta,One Love (Deluxe Version),Dance,USD 1.29,Gum Prod licence exclusive Parlophone Music France,02:51,2009-08-21,When Love Takes Over (Feat. Kelly Rowland; Electro Extended; Continuous Mix Version),David Guetta,One Love (Deluxe Version),Dance & Electronic,USD 1.29,(C) 2014 Swedish House Mafia Holdings Ltd (BVI) under exclusive license to Virgin Records Ltd,04:23,VAL-
79,0,Find You ( feat . Matthew Koma & Miriam Bryant ) [ Mike Hawkins Remix ],Zedd,Find You ( Remixes ),"Dance , Music , Electronic",USD 1.29,Interscope Records,4:26,VAL -,Beautiful Now ( KDrew Remix ) [ feat . Jon Bellion ],Zedd,Beautiful Now ( Remixes ),Dance & Electronic,USD 1.29,Interscope Records,3:59,2015-07-10
80,1,Afire Love Ed Sheeran 5:14,VAL -,x,"Singer/Songwriter , Music , Pop , Rock , Contemporary Singer/Songwriter , Adult Alternative",USD 1.29,"2014 Asylum Records UK , a Warner Music UK Company",5:14,VAL -,Afire Love Ed Sheeran 5:14,VAL -,x,Pop,USD 1.29,( C ) 2014 mau5trap Recordings Ltd,5:14,2014-06-20
81,0,This Love ( Karaoke Version ),Taylor Swift,Taylor Swift Karaoke : 1989,Pop,USD 1.29,"‰ ãÑ 2014 Big Machine Records , LLC",VAL -,VAL -,This Love,Taylor Swift,VAL -,Pop,USD 1.29,"2014 Big Machine Records, LLC",04:10,2014-10-27
82,0,Stay the Night ( feat. Hayley Williams ) Album Only,Zedd,"NOW That's What I Call Music , Vol. 49","Pop, Music",VAL -,"© ãÑ 2014 UMG Recordings, Inc. and Sony Music Entertainment",3:34,2014-02-04,Beautiful Now ( Zonderling Remix ) [ feat. Jon Bellion ] Beautiful Now ( Remixes ),Zedd,VAL -,Dance & Electronic,USD 1.29,(C) 2015 Interscope Records,3:53,2015-07-10
83,1,I've Got All This Ringing In My Ears And None On My Fingers,Fall Out Boy,Infinity On High,Alternative,USD 0.99,(C) 2007 The Island Def Jam Music Group,4:06,2007-02-06,I've Got All This Ringing In My Ears And None On My Fingers,Fall Out Boy,Infinity On High,Rock,USD 0.99,(C) 2007 The Island Def Jam Music Group,4:06,2007-02-06
84,1,Shining X Ambassadors Alternative Rock $ 1.29,VAL -,The Reason EP,Alternative Rock,USD 1.29,(C) 2015 KIDinaKORNER/Interscope Records,3:37,2015-08-10,Shining X Ambassadors Alternative Rock $ 1.29,VAL -,The Reason EP,Alternative Rock,USD 1.29,(C) 2015 KIDinaKORNER/Interscope Records,3:40,2015-08-10
85,0,Kaskade - Fire & Ice Booklet,Kaskade,Fire & Ice,"Dance, Music, House, Electronic",Album Only,"Ultra Records, Inc.",--,2011-10-25,ICE (Kaskade's ICE Mix),Kaskade,Fire & Ice,"Dance & Electronic, House",USD 1.29,Coastal Entertainment,04:30,2012-07-23
86,1,Fly Solo,Wiz Khalifa,Rolling Papers (Deluxe Version),Hip-Hop/Rap,$1.29,‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:20,VAL -,Fly Solo [Clean],Wiz Khalifa,Rolling Papers (Deluxe),Rap & Hip-Hop,VAL -,VAL -,3:20,2011-03-28
87,0,Act My Age,One Direction,VAL -,Pop,$1.29,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,3:18,17-Nov-14,Change My Mind,One Direction,Take Me Home : Yearbook Edition,Pop,$1.29,2008 Big Love,3:32,09-Nov-12
88,0,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta One Love ( Deluxe Version ) Dance , Music 2:51",VAL -,VAL -,VAL -,USD 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,2009-08-21,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) David Guetta Dance & Electronic 3:12",VAL -,Listen ( Deluxe ),VAL -,USD 1.29,VAL -,3:12,2014-11-24
89,0,"Ha ( feat . Brisco & 4 Mill ) Hip-Hop/Rap , Music Album Only",Flo Rida,R.O.O.T.S. ( Deluxe Version ),VAL -,VAL -,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,VAL -,30-Mar-09,"Shone [ Feat . Pleasure P ] R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ] ( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Flo Rida,VAL -,Rap & Hip-Hop,USD 1.29,VAL -,04:13,2009-03-30
90,1,Take You Believe,Justin Bieber,VAL -,Pop,USD 1.29,The Island Def Jam Music Group,3:40,2012-06-19,Take You ( Album Version ),Justin Bieber,Believe,VAL -,USD 1.29,The Island Def Jam Music Group,3:40,2012-06-19
91,0,Second Chance,Shinedown,Somewhere In the Stratosphere ( Live ),Rock,USD 1.29,Atlantic Recording Corporation,05:06,VAL -,Simple Man,Shinedown,Somewhere In The Stratosphere,Rock,USD 1.29,MCA Nashville,07:35,2011-04-18
92,0,Lifted (feat. Emeli Sandé & Professor Green),Naughty Boy,Hotel Cabana (Deluxe Version),"Pop,R&B/Soul,Electronic,Hip-Hop/Rap",USD 1.29,© 2013 Naughty Boy Recordings Ltd,04:15,2014-05-06,Never Been The Same [feat. Thabo],Naughty Boy,Hotel Cabana (Deluxe Version),Pop,VAL -,© 2014 Naughty Boy Recordings Ltd,03:29,2014-05-06
93,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",USD 1.29,Parlophone Music France,02:51,2009-08-21,My Shawty ( Album Version ( Explicit ) ) [ feat . Fiend ] [ Explicit ],David Banner,Mississippi-The Album ( Explicit Version ),Pop,USD 0.99,"Universal Records, a Division of UMG Recordings, Inc.",03:54,VAL -
94,0,Where Are '`` Now ( with Justin Bieber ) [ Ember Island Remix ],Skrillex & Diplo,Where Are '`` Now (with Justin Bieber) [Remixes] - EP,VAL -,USD 1.29,2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,2:31,2015-06-16,Que Que feat. Maluca (Toy Selectah Remix) Dillon Francis & Diplo,VAL -,Que Que Remix EP,Dance & Electronic,USD 0.99,2011 Mad Decent,4:50,VAL -
95,0,Titanium (Cazzette's Ant Seeking Hamster Mix) [feat. Sia],David Guetta,Titanium (Remixes) [feat. Sia],"Dance, Music, Electronic",USD 0.99,"What A Music Ltd., licence exclusive Parlophone Music France",6:37,2012-01-20,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack) [DJ LBR Remix]",David Guetta,VAL -,Dance & Electronic,USD 1.29,VAL -,3:23,2015-05-12
96,1,"Crack In the Pearl , Pt . II ( feat . Stevie Wonder & Jeff Bhasker ) Uptown Special Tracks 4 & 6 ( P ) 2014 , all other tracks ( P ) 2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited 13-Jan-15",Mark Ronson,VAL -,"Pop , Music , R&B / Soul , Funk , Soul",USD 1.29,VAL -,02:16,VAL -,"Crack In the Pearl , Pt . II Uptown Special [ Clean ] $ 1.29 January 13 , 2015",Mark Ronson,VAL -,Pop,USD 1.29,2015 Real Sounds,02:16,2015-01-13
97,1,Slow Down ( Smash Mode Remix ) Selena Gomez,,Slow Down ( Remixes ),"Dance , Music , Reggae , Rock , Electronic",USD 1.29,"2013 Hollywood Records , Inc.",5:21,20-Aug-13,Slow Down ( Smash Mode Remix ) Selena Gomez Dance & Electronic,,Slow Down Remixes,,USD 1.29,VAL -,5:21,20-Aug-13
98,0,Little White Lies,One Direction,Midnight Memories (Deluxe Edition),Pop,USD 1.29,Val -,03:17,25-Nov-13,Little Black Dress,One Direction,Midnight Memories (Deluxe),Pop,USD 1.29,"(C) 2014 Disney Enterprises, Inc.",02:37,25-Nov-13
99,0,Applause,Lady Gaga,VAL -,Pop,USD 1.29,2013 Interscope Records,4:34,VAL -,Applause ( DJ White Shadow Electrotech Remix ),Lady Gaga,Applause ( Remixes ),Pop,USD 1.29,2013 Interscope Records,5:49,2013-09-30
100,1,Son of Sam ( Bonus Track ),Shinedown,The Sound of Madness ( Deluxe Version ),"Rock, Music, Metal, Alternative, Grunge, Hard Rock",VAL -,2008 Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States,3:37,23-Jun-08,Son Of Sam ( Bonus Track ),Shinedown,The Sound Of Madness [ Explicit ] [ Deluxe ],Rock,USD 0.99,VAL -,3:37,2008-06-24
101,0,Toyfriend (feat. Wynter Gordon) [Continuous Mix Version],David Guetta,One Love (Deluxe Version),Dance,USD 1.29,Parlophone Music France,02:51,2009-08-21,"Lift Me Up (feat. Nico & Vinz, Ladysmith Black Mambazo)",David Guetta,VAL -,Dance & Electronic,USD 1.29,If Moving Your Mine,03:58,2014-11-24
102,1,It Girl Jason Derulo,VAL -,Future History (Deluxe Version),"Pop, Rock, R&B/Soul, Dance",USD 1.99,2011 Warner Bros. Records Inc.,3:13,2011-09-16,It Girl Jason Derulo,VAL -,Future History (Deluxe Version),Pop,USD 1.29,VAL -,3:12,2011-09-16
103,0,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta One Love ( Deluxe Version ) Dance , Music 2:51",David Guetta,VAL -,Dance & Electronic,USD 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Sun Goes Down ( Feat . Magic ! & Sonny Wilson ) $ 1.29 2015 If Moving Your Mine,David Guetta,Listen ( Deluxe ),Dance & Electronic,VAL -,VAL -,3:31,2014-11-24
104,0,Who Dat Girl ( feat . Akon ) Flo Rida $ 1.29,,"Only One Flo , Pt. 1 ( Deluxe Version )","Hip-Hop/Rap , Music , Rap , Dirty South",,‰ ãÑ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:19,26-Nov-10,On and On ( Feat . Kevin Rudolf ) Only One Flo ( Part 1 ) [ Deluxe ] [ + Video ] [ + Digital Booklet ] Rap & Hip-Hop $ 1.29 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Flo Rida,,,,,2:58,"November 26 , 2010"
105,0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),NaN,NaN,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,Initiation ( feat . Lola Monroe ) [ Explicit ],Wiz Khalifa,VAL -,Rap & Hip-Hop,NaN,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:29,2012-12-04
106,0,Remember You ( feat . The Weeknd ),Wiz Khalifa,VAL -,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",USD 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,2012-12-04,Medicated ( feat . Chevy Woods & Juicy J ),Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,VAL -,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:31,2012-12-04
107,1,"Credit Meghan Trainor Pop , Music , Rock , Pop/Rock , Dance , Teen Pop 2014 , 2015 Epic Records , a division of Sony Music Entertainment 9-Jan-15",VAL -,Title ( Deluxe ),VAL -,$ 1.29,VAL -,2:51,VAL -,"Credit Title ( Deluxe ) Pop 2011 What A Music Ltd , licence exclusive Parlophone Music France 2:51",Meghan Trainor,VAL -,VAL -,$ 1.29,VAL -,VAL -,2015-01-09
108,0,Whateva (feat. Monty),Fetty Wap,VAL -,Hip-Hop/Rap,VAL -,VAL -,05:11,VAL -,Time (feat. Monty),Fetty Wap,Fetty Wap [Clean],Rap & Hip-Hop,USD 1.29,"2000 Mute Records Ltd., a BMG Company, under exclusive license to INgrooves",04:38,2015-09-25
109,0,Confess To Me,Disclosure feat. Jessie Ware,Settle (Deluxe Version),Electronic,1.29 USD,"‰ ãÑ 2014 Universal Island Records, a division of Universal Music Operations Limited",04:10,VAL -,Omen,Disclosure feat. Sam Smith,Caracal (Deluxe),Electronica,1.29 USD,"C 2015 Island Records, a division of Universal Music Operations Limited",03:50,2015-09-25
110,1,I Ain't Livin' Long Like This,Chris Janson,VAL -,Country,USD 1.29,VAL -,04:13,2014-02-24,I Ain't Livin' Long Like This,Chris Janson,Take It to the Bank (EP),Country,USD 1.29,(C) 2012 Cash Money Records Inc.,04:13,VAL -
111,1,"Skrillex Orchestral Suite By Varien ( Bonus Track ) Bangarang Dance , Music , Electronic 2012 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States . 6:54 27-Dec-11",Skrillex,VAL -,VAL -,$ 1.29,VAL -,06:54,VAL -,"Skrillex Orchestral Suite By Varien ( Bonus Track ) Dance & Electronic , Dubstep Elektroshok Records",Skrillex,Bangarang EP [ Explicit ],VAL -,$ 1.29,VAL -,06:54,2011-12-27
112,0,Any Man of Mine,Lauren Alaina,American Idol Season 10,Country,USD 1.29,"2011 19 Recordings , Inc.",3:40,2011-05-25,( You Make Me Feel Like ) A Natural Woman,Lauren Alaina,American Idol Season 10,Country,USD 1.29,VAL -,2:53,2011-05-25
113,0,Awooga ( Extended Mix ),Calvin Harris,-,Dance,USD 1.29,Sony Music Entertainment UK Limited,07:12,2013-02-05,Bounce ( Fly Eye Club Mix ),Calvin Harris Feat. Kelis,Bounce,-,USD 1.29,-,-,-
114,0,Second Chance ( Live Acoustic from Kansas City ),Shinedown,VAL -,"Rock , Music , Metal , Alternative , Hard Rock",USD 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11,Devour ( Live Acoustic From Kansas City ),Shinedown,VAL -,Rock,USD 1.29,( C ) 2005 MCA Nashville,3:53,2011-04-18
115,0,Toyfriend (feat. Wynter Gordon) [Continuous Mix Version],David Guetta,One Love (Deluxe Version),Dance,USD 1.29,2010 Gum Prod licence exclusive Parlophone Music France,02:51,VAL -,Still Pimpin' (Album Version (Explicit)) [feat. Kamikazi] [Explicit],David Banner,Mississippi-The Album (Explicit Version),Pop,USD 0.99,VAL -,07:11,2003-05-20
116,0,Toyfriend (feat. Wynter Gordon) [Continuous Mix Version],David Guetta,One Love (Deluxe Version),Dance,USD 1.29,Parlophone Music France,02:51,2009-08-21,No Money No Love (feat. Elliphant & Ms. Dynamite),David Guetta,Listen (Deluxe),Dance & Electronic,USD 1.29,If Moving Your Mine,03:57,2014-11-24
117,0,The Breath You Take,George Strait,"Now That's What I Call Country , Vol. 4",Country,VAL -,"EMI MUSIC NORTH AMERICA / SONY MUSIC ENTERTAINMENT / UMG RECORDINGS, INC.",03:34,14-Jun-11,If You're Thinking You Want A Stranger (There's One Coming Home),George Strait,VAL -,Country,USD 1.29,(C) 1981 MCA Records Inc.,02:57,1987-09-23
118,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",USD 1.29,2010 Gum Prod licence exclusive Parlophone Music France,VAL -,2009-08-21,One Love ( Feat . Estelle ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,USD 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,04:01,2009-08-21
119,0,True Colors ( feat . Nicki Minaj ) Blacc Hollywood,Wiz Khalifa,VAL -,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",USD 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the States . A Warner Music Group Company,04:15,2014-08-19,KK ( feat . Project Pat & Juicy J ) [ Explicit ] Wiz Khalifa Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 4:09,VAL -,VAL -,VAL -,USD 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the States . A Warner Music Group Company,04:09,2014-08-19
120,0,Get Low ( Neo Fresco Remix ),Dillon Francis & DJ Snake,-,-,USD 1.29,"2014, 2015 Wedgewood Productions, Inc. & DJ Snake Music LLC, under exclusive license to Columbia Records, a Division of Sony Music Entertainment",4:42,2-Jun-15,Que Que feat. Maluca ( Toy Selectah Remix ),-,Que Que Remix EP,-,-,2011 Mad Decent,4:50,23-Aug-11
121,0,Masterpiece (feat. Jordan Rakei),VAL -,Caracal,"Electronic, Music, Dance, Garage, House, Rock",Album Only,"2015 Island Records, a division of Universal Music Operations Limited",4:01,VAL -,Willing & Able [feat. Kwabs],Disclosure,Caracal (Deluxe),"Electronica, Dance & Electronic",$1.29,"2015 Island Records, a division of Universal Music Operations Limited",4:52,2015-09-25
122,0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. Deluxe Version,Hip-Hop/Rap,USD 1.99,2012 Atlantic Recording Corporation,5:20,VAL -,Hope ( feat . Ty Dolla $ ign ) [ Explicit ],Wiz Khalifa,Blacc Hollywood Deluxe,Rap & Hip-Hop,USD 1.29,2014 Atlantic Recording Corporation,5:24,VAL -
123,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ),David Guetta,VAL -,"Dance , Music",USD 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,2009-08-21,Whoremonger ( Album Version ( Explicit ) ) [ Explicit ],David Banner,Mississippi-The Album ( Explicit Version ),Pop,VAL -,VAL -,1:02,VAL -
124,0,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,VAL -,"Singer/Songwriter , Music , Rock",USD 0.99,PAXAM RECORDS,5:10,2-Jul-12,Carolina Rain ( Live in Cork ),Ryan Adams,Live After Deaf ( Cork ),"Folk , Rock",USD 0.99,PAXAM RECORDS,5:41,2012-08-09
125,1,"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ]",Nicky Jam,VAL -,"Latin Urban, Music, Latino",USD 0.99,2014 La Industria Inc. Licencia a Codiscos S.A.S.,4:46,VAL -,Piensas en MÌ _ ( Remix ),Nicky Jam,Nicky Jam Hits,VAL -,USD 0.99,( C ) 2014 Codiscos S.A.S.,4:46,2014-09-09
126,0,Baby,Justin Bieber,My World 2.0,Pop,USD 1.99,VAL -,03:39,2010-03-23,Baby (Acoustic Version),Justin Bieber,My Worlds Acoustic,Pop,USD 1.29,VAL -,03:35,VAL -
127,0,Take Care,Drake,VAL -,Hip-Hop/Rap,USD 1.29,‰ ãÑ 2011 Cash Money Records Inc.,04:37,2011-11-15,The Real Her,Drake,Take Care ( Deluxe Edition ) [ Explicit ],Rap & Hip-Hop,USD 1.29,VAL -,05:21,2012-03-20
128,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",USD 1.29,VAL -,VAL -,2009-08-21,When Love Takes Over ( feat . Kelly Rowland ) [ Electro Radio Edit ],David Guetta,When Love Takes Over ( feat . Kelly Rowland ),Dance & Electronic,VAL -,"( C ) 2015 The Valory Music Co. , LLC",03:02,2009-05-05
129,0,Sorry for Party Rocking,LMFAO,VAL -,Pop,USD 1.29,"‰ ãÑ 2011 Foo & Blu , LLC under exclusive License to Interscope Records",3:23,21-Jun-11,Party Rock Anthem ( Karaoke Version ),Lmfao Feat Lauren Bennett & Goon Rock Karaoke Band,Party rock anthem ( Karaoke ),VAL -,USD 0.89,VAL -,4:24,VAL -
130,0,Centuries,Fall Out Boy,VAL -,Alternative,USD 1.29,2014 Island Records,04:19,2014-12-22,Busy,Boy Face ft Kevin Lyttle,VAL -,Dance & Electronic,USD 0.99,2015 Perpetual Motions Ent. / F Pac Records/FROGG LIFE,02:32,VAL -
131,1,Speakers,Sam Hunt,Montevallo,Country,USD 1.29,"(C) 2014 MCA Nashville, a Division of UMG Recordings, Inc.",3:46,2014-10-27,Speakers,Sam Hunt,Montevallo,Country,USD 1.29,"(C) 2014 MCA Nashville, a Division of UMG Recordings, Inc.",3:48,2014-10-27
132,1,Cameras,VAL -,VAL -,Hip-Hop/Rap,USD 1.29,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,04:29,2011-03-28,Cameras [ Clean ],Wiz Khalifa,Rolling Papers ( Deluxe ),Rap & Hip-Hop,USD 1.29,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,04:29,2011-03-28
133,0,Masterpiece,Disclosure feat. Jordan Rakei,Caracal,"Electronic, Dance, House, Rock",VAL -,(C) 2015 Island Records,04:01,VAL -,Magnets,Disclosure feat. Lorde,Caracal,"Electronica, Dance & Electronic",USD 1.29,(C) 2015 Island Records,03:19,2015-09-25
134,0,Ca n't Stop Now ( feat . Jovi Rockwell and Mr. Vegas ),Major Lazer,Guns Do n't Kill People ... Lazers Do,"Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock",USD 1.29,VAL -,4:03,2009,Cash Flow [ feat . Jah Dan ] Guns Do n't Kill People ... Lazers Do ( Deluxe ) [ Explicit ],Major Lazer,VAL -,"Electronica , Dance & Electronic",USD 1.29,"( C ) 2009 Downtown Music , LLC .",4:06,2015-06-03
135,0,Rock N ' Roll ( Will Take You to the Mountain ) Skrillex More Monsters and Sprites,Skrillex,VAL -,"Dance , Music , House , Rock , Electronic",USD 1.99,"2011 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States .",04:34,2011-06-21,"All I Ask Of You ( Feat . Penny ) Scary Monsters And Nice Sprites EP [ Explicit ] Electronica , Dance & Electronic , Dubstep",Skrillex,VAL -,VAL -,USD 1.29,VAL -,05:40,VAL -
136,0,Titanium,David Guetta,VAL -,Dance,USD 0.99,VAL -,6:37,2012-01-20,Yao Ming,VAL -,Yao Ming ( feat . Wayne &amp; 2 Chainz ) [ Explicit ],VAL -,USD 0.99,b.i.G. f.a.c.e. Ent,3:47,2011-12-20
137,0,Toyfriend (feat. Wynter Gordon) [Continuous Mix Version],David Guetta,One Love (Deluxe Version),Dance & Electronic,$1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,VAL -,Dangerous (feat. Sam Martin) [Robin Schulz Remix] [Radio Edit],David Guetta,VAL -,Dance & Electronic,$1.29,VAL -,3:20,2014-11-24
138,0,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Extended ]",David Guetta,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes ] - EP","Dance, Music",USD 1.29,"2015 What A Music Ltd. under exclusive license to Parlophone/Warner Music France, under exclusive license to Atlantic Recording Corporation for the United States",4:42,2015-05-12,Hey Mama ( Zia Moz Remix ) Hey Mama Dance & Electronic,"Zia Moz feat. David Guetta, Bebe Rexha, Nicki Minaj and Afrojack",VAL -,VAL -,USD 0.99,"2015 Zia Moz, David Guetta, Onika Maraj, Giorgio Tuinfort, Nick van de Wall, Ester Dean, Bebe Rexha, Sean Douglas",3:12,2015-06-01
139,1,6PM In New York,Drake,VAL -,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B",USD 1.29,2015 Cash Money Records Inc.,4:43,VAL -,6PM In New York [Explicit],Drake,If You're Reading This It's Too Late [Explicit],Rap & Hip-Hop,USD 1.29,(C) 2015 Cash Money Records Inc.,4:43,2015-02-13
140,1,Chevy Van Caldwell County,Eric Church,VAL -,Country,USD 1.29,"2011 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",2:48,VAL -,Chevy Van Caldwell County,Eric Church,VAL -,Country,USD 1.29,VAL -,2:48,VAL -
141,0,Delirious,David Guetta,Pop Life (Extended Version),Dance,USD 1.29,VAL -,04:31,2007-09-18,One Love,David Guetta,One Love (Deluxe Version),Dance & Electronic,USD 1.29,(C) 2014 Swedish House Mafia Holdings Ltd,04:01,2009-08-21
142,0,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",USD 0.99,VAL -,5:10,2012-07-02,The Rescue Blues ( Live in London 1 ),Ryan Adams,Live After Deaf ( Collection ),"Folk , Rock",USD 0.99,VAL -,3:25,2012-07-02
143,0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),Hip-Hop/Rap,USD 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,VAL -,VAL -,Bluffin ( feat . Berner ) [ Explicit ],Wiz Khalifa,O.N.I.F.C.,Rap & Hip-Hop,USD 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:32,2012-12-04
144,0,That Ain't Me (feat. Jay Sean),Lil Wayne,VAL -,Hip-Hop/Rap,USD 1.29,‰ ãÑ 2010 Cash Money Records Inc.,4:02,15-Nov-10,Love Me (Album Version),Lil Wayne,I Am Not A Human Being II,Rap & Hip-Hop,USD 1.29,VAL -,4:15,"March 26, 2013"
145,0,Toyfriend (feat. Wynter Gordon) [Continuous Mix Version],David Guetta,One Love (Deluxe Version),"Dance, Music",USD 1.29,Gum Prod licence exclusive Parlophone Music France,2:51,VAL -,Phone Tap (Album Version (Explicit)) [Explicit],David Banner,Mississippi-The Album (Explicit Version),Pop,USD 0.69,"(C) 2003 Universal Records, a Division of UMG Recordings, Inc.",1:52,VAL -
146,0,Remember You ( feat . The Weeknd ),Wiz Khalifa,VAL -,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",USD 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,05:20,VAL -,The Plan ( feat . Juicy J ),Wiz Khalifa,O.N.I.F.C. [ Explicit ],VAL -,USD 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,04:54,2012-12-04
147,0,Second Chance,Shinedown,Somewhere In the Stratosphere ( Live ),Rock,USD 1.29,Atlantic Recording Corporation,05:06,VAL -,Intro ( Scary Fairy ),Shinedown,Somewhere In The Stratosphere,Rock,USD 1.29,MCA Nashville,01:02,2011-04-18
148,0,Voices ( feat . Sasha Keable ) Disclosure,VAL -,Settle ( Deluxe Version ),"Electronic , Music",USD 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",04:09,2014-04-15,"Help Me Lose My Mind [ feat . London Grammar ] Disclosure Electronica , Dance & Electronic $ 1.29",VAL -,Settle,VAL -,USD 1.29,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",04:05,2013-06-11
